2020-09-02 at 00:00:58 | SUCCESS | 消息内容:{'start_time': '1598976041', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1598976041'}  消息处理总量:1条
2020-09-02 at 10:37:44 | SUCCESS | 消息内容:{'start_time': '1599014254', 'collection_name': 'sy_news_finance_csi_raw', 'spider_name': 'caijing_csi_yeneizixun_all', 'end_time': '1599014254'}  消息处理总量:1条
2020-09-02 at 10:38:27 | SUCCESS | 消息内容:{'end_time': '1599014315', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1599014313'}  消息处理总量:5条
2020-09-02 at 10:39:03 | SUCCESS | 消息内容:{'start_time': '1599014342', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry', 'end_time': '1599014352'}  消息处理总量:6条
2020-09-02 at 10:39:37 | SUCCESS | 消息内容:{'end_time': '1599014362', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1599014353'}  消息处理总量:3条
2020-09-02 at 10:40:07 | SUCCESS | 消息内容:{'start_time': '1599014424', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_zq', 'end_time': '1599014424'}  消息处理总量:1条
2020-09-02 at 10:40:45 | SUCCESS | 消息内容:{'start_time': '1599014433', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'end_time': '1599014437'}  消息处理总量:7条
2020-09-02 at 10:40:48 | SUCCESS | 消息内容:{'end_time': '1599014431', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1599014431'}  消息处理总量:1条
2020-09-02 at 10:41:03 | SUCCESS | 消息内容:{'start_time': '1599014498', 'collection_name': 'sy_news_hangye_brick_tile_raw', 'spider_name': 'hangye_brick_title_news', 'end_time': '1599014498'}  消息处理总量:1条
2020-09-02 at 10:41:16 | SUCCESS | 消息内容:{'end_time': '1599014488', 'collection_name': 'sy_news_finance_dcement_raw', 'spider_name': 'caijing_dcement_zixun', 'start_time': '1599014488'}  消息处理总量:1条
2020-09-02 at 10:42:00 | SUCCESS | 消息内容:{'end_time': '1599014537', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1599014536'}  消息处理总量:3条
2020-09-02 at 10:42:50 | SUCCESS | 消息内容:{'end_time': '1599014592', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'start_time': '1599014592'}  消息处理总量:1条
2020-09-02 at 10:43:22 | SUCCESS | 消息内容:{'start_time': '1599014543', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1599014574'}  消息处理总量:3条
2020-09-02 at 10:43:31 | SUCCESS | 消息内容:{'end_time': '1599014633', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1599014633'}  消息处理总量:1条
2020-09-02 at 10:44:01 | SUCCESS | 消息内容:{'start_time': '1599014673', 'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen', 'end_time': '1599014674'}  消息处理总量:2条
2020-09-02 at 10:44:32 | SUCCESS | 消息内容:{'end_time': '1599014678', 'collection_name': 'sy_news_finance_port_raw', 'spider_name': 'caijing_port_hangyezixun_all', 'start_time': '1599014619'}  消息处理总量:4条
2020-09-02 at 10:45:41 | SUCCESS | 消息内容:{'end_time': '1599014785', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guoji', 'start_time': '1599014785'}  消息处理总量:2条
2020-09-02 at 10:46:43 | SUCCESS | 消息内容:{'end_time': '1599014804', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1599014803'}  消息处理总量:3条
2020-09-02 at 10:47:10 | SUCCESS | 消息内容:{'start_time': '1599014846', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1599014849'}  消息处理总量:4条
2020-09-02 at 10:47:46 | SUCCESS | 消息内容:{'start_time': '1599014831', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1599014858'}  消息处理总量:2条
2020-09-02 at 10:49:01 | SUCCESS | 消息内容:{'start_time': '1599014946', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1599014946'}  消息处理总量:1条
2020-09-02 at 10:49:11 | SUCCESS | 消息内容:{'start_time': '1599014975', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1599014975'}  消息处理总量:1条
2020-09-02 at 10:49:41 | SUCCESS | 消息内容:{'end_time': '1599014985', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1599014984'}  消息处理总量:2条
2020-09-02 at 10:49:49 | SUCCESS | 消息内容:{'end_time': '1599015037', 'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news', 'start_time': '1599015036'}  消息处理总量:0条
2020-09-02 at 10:50:09 | SUCCESS | 消息内容:{'start_time': '1599015028', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1599015028'}  消息处理总量:1条
2020-09-02 at 10:50:42 | SUCCESS | 消息内容:{'end_time': '1599015063', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_bank', 'start_time': '1599015062'}  消息处理总量:3条
2020-09-02 at 10:51:19 | SUCCESS | 消息内容:{'start_time': '1599015103', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1599015103'}  消息处理总量:1条
2020-09-02 at 10:51:53 | SUCCESS | 消息内容:{'start_time': '1599015103', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1599015103'}  消息处理总量:1条
2020-09-02 at 10:52:30 | SUCCESS | 消息内容:{'start_time': '1599015173', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_xiaofei', 'end_time': '1599015173'}  消息处理总量:1条
2020-09-02 at 10:53:26 | SUCCESS | 消息内容:{'end_time': '1599015211', 'collection_name': 'sy_news_finance_ccidcom_raw', 'spider_name': 'caijing_ccidcom_all', 'start_time': '1599015211'}  消息处理总量:1条
2020-09-02 at 10:53:46 | SUCCESS | 消息内容:{'start_time': '1599015216', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1599015226'}  消息处理总量:1条
2020-09-02 at 10:54:50 | SUCCESS | 消息内容:{'end_time': '1599015336', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1599015336'}  消息处理总量:1条
2020-09-02 at 10:55:00 | SUCCESS | 消息内容:{'start_time': '1599015345', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'end_time': '1599015345'}  消息处理总量:2条
2020-09-02 at 10:55:41 | SUCCESS | 消息内容:{'end_time': '1599015364', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1599015357'}  消息处理总量:0条
2020-09-02 at 10:56:48 | SUCCESS | 消息内容:{'end_time': '1599015431', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1599015431'}  消息处理总量:1条
2020-09-02 at 10:57:04 | SUCCESS | 消息内容:{'start_time': '1599015435', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1599015441'}  消息处理总量:4条
2020-09-02 at 10:57:13 | SUCCESS | 消息内容:{'end_time': '1599015438', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1599015438'}  消息处理总量:2条
2020-09-02 at 10:58:18 | SUCCESS | 消息内容:{'end_time': '1599015516', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1599015516'}  消息处理总量:1条
2020-09-02 at 10:58:34 | SUCCESS | 消息内容:{'start_time': '1599015536', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1599015537'}  消息处理总量:2条
2020-09-02 at 10:59:41 | SUCCESS | 消息内容:{'end_time': '1599015599', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1599015593'}  消息处理总量:4条
2020-09-02 at 11:00:09 | SUCCESS | 消息内容:{'start_time': '1599015639', 'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news', 'end_time': '1599015639'}  消息处理总量:1条
2020-09-02 at 11:02:19 | SUCCESS | 消息内容:{'end_time': '1599015771', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'start_time': '1599015764'}  消息处理总量:12条
2020-09-02 at 11:02:35 | SUCCESS | 消息内容:{'end_time': '1599015772', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1599015772'}  消息处理总量:1条
2020-09-02 at 11:03:16 | SUCCESS | 消息内容:{'end_time': '1599015828', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1599015786'}  消息处理总量:13条
2020-09-02 at 11:03:43 | SUCCESS | 消息内容:{'start_time': '1599015755', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1599015801'}  消息处理总量:11条
2020-09-02 at 11:04:10 | SUCCESS | 消息内容:{'start_time': '1599015825', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1599015830'}  消息处理总量:5条
2020-09-02 at 11:04:27 | SUCCESS | 消息内容:{'end_time': '1599015880', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1599015868'}  消息处理总量:6条
2020-09-02 at 11:05:23 | SUCCESS | 消息内容:{'start_time': '1599015924', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1599015931'}  消息处理总量:13条
2020-09-02 at 11:05:29 | SUCCESS | 消息内容:{'start_time': '1599015954', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1599015954'}  消息处理总量:1条
2020-09-02 at 11:06:21 | SUCCESS | 消息内容:{'start_time': '1599016003', 'collection_name': 'sy_news_finance_cheaa_raw', 'spider_name': 'caijing_cheaa_hangye', 'end_time': '1599016003'}  消息处理总量:1条
2020-09-02 at 11:06:46 | SUCCESS | 消息内容:{'end_time': '1599015980', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1599015980'}  消息处理总量:1条
2020-09-02 at 11:07:48 | SUCCESS | 消息内容:{'start_time': '1599016076', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1599016078'}  消息处理总量:2条
2020-09-02 at 11:09:38 | SUCCESS | 消息内容:{'start_time': '1599016204', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1599016204'}  消息处理总量:1条
2020-09-02 at 11:10:16 | SUCCESS | 消息内容:{'end_time': '1599016223', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1599016222'}  消息处理总量:2条
2020-09-02 at 11:11:22 | SUCCESS | 消息内容:{'end_time': '1599016246', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1599016161'}  消息处理总量:17条
2020-09-02 at 11:12:23 | SUCCESS | 消息内容:{'end_time': '1599016380', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'start_time': '1599016373'}  消息处理总量:7条
2020-09-02 at 11:12:48 | SUCCESS | 消息内容:{'end_time': '1599016075', 'collection_name': 'sy_news_finance_cnautonews_raw', 'spider_name': 'caijing_cnautonews_all', 'start_time': '1599016075'}  消息处理总量:2条
2020-09-02 at 11:13:25 | SUCCESS | 消息内容:{'end_time': '1599016423', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1599016420'}  消息处理总量:5条
2020-09-02 at 11:13:35 | SUCCESS | 消息内容:{'end_time': '1599016439', 'collection_name': 'sy_news_finance_bjx_raw', 'spider_name': 'caijing_bjx_yaowen', 'start_time': '1599016433'}  消息处理总量:2条
2020-09-02 at 11:13:45 | SUCCESS | 消息内容:{'start_time': '1599016423', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1599016423'}  消息处理总量:1条
2020-09-02 at 11:14:28 | SUCCESS | 消息内容:{'end_time': '1599016469', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1599016439'}  消息处理总量:4条
2020-09-02 at 11:14:35 | SUCCESS | 消息内容:{'start_time': '1599016464', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1599016464'}  消息处理总量:1条
2020-09-02 at 11:15:08 | SUCCESS | 消息内容:{'end_time': '1599016552', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1599016552'}  消息处理总量:1条
2020-09-02 at 11:16:25 | SUCCESS | 消息内容:{'start_time': '1599016594', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1599016598'}  消息处理总量:6条
2020-09-02 at 11:17:23 | SUCCESS | 消息内容:{'start_time': '1599016614', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1599016614'}  消息处理总量:1条
2020-09-02 at 11:18:14 | SUCCESS | 消息内容:{'end_time': '1599016699', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1599016699'}  消息处理总量:1条
2020-09-02 at 11:19:44 | SUCCESS | 消息内容:{'start_time': '1599016796', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1599016796'}  消息处理总量:1条
2020-09-02 at 11:20:14 | SUCCESS | 消息内容:{'start_time': '1599016825', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1599016841'}  消息处理总量:0条
2020-09-02 at 11:20:42 | SUCCESS | 消息内容:{'start_time': '1599016829', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1599016852'}  消息处理总量:10条
2020-09-02 at 11:21:03 | SUCCESS | 消息内容:{'start_time': '1599016858', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1599016863'}  消息处理总量:8条
2020-09-02 at 11:21:27 | SUCCESS | 消息内容:{'start_time': '1599016905', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1599016905'}  消息处理总量:1条
2020-09-02 at 11:22:11 | SUCCESS | 消息内容:{'end_time': '1599016939', 'collection_name': 'sy_news_finance_eccn_raw', 'spider_name': 'caijing_eccn_zxzx', 'start_time': '1599016939'}  消息处理总量:2条
2020-09-02 at 11:22:32 | SUCCESS | 消息内容:{'end_time': '1599016969', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1599016966'}  消息处理总量:4条
2020-09-02 at 11:23:19 | SUCCESS | 消息内容:{'start_time': '1599017023', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1599017023'}  消息处理总量:1条
2020-09-02 at 11:23:57 | SUCCESS | 消息内容:{'end_time': '1599016996', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1599016996'}  消息处理总量:1条
2020-09-02 at 11:24:24 | SUCCESS | 消息内容:{'start_time': '1599017084', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1599017086'}  消息处理总量:4条
2020-09-02 at 11:24:37 | SUCCESS | 消息内容:{'start_time': '1599017094', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1599017102'}  消息处理总量:3条
2020-09-02 at 11:25:19 | SUCCESS | 消息内容:{'start_time': '1599017163', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1599017163'}  消息处理总量:1条
2020-09-02 at 11:26:23 | SUCCESS | 消息内容:{'start_time': '1599017187', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1599017187'}  消息处理总量:1条
2020-09-02 at 11:27:20 | SUCCESS | 消息内容:{'start_time': '1599017266', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1599017266'}  消息处理总量:0条
2020-09-02 at 11:27:22 | SUCCESS | 消息内容:{'start_time': '1599017233', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1599017233'}  消息处理总量:0条
2020-09-02 at 11:27:59 | SUCCESS | 消息内容:{'end_time': '1599017312', 'collection_name': 'sy_news_hangye_csia_iccad_raw', 'spider_name': 'hangye_csia_iccad_news', 'start_time': '1599017312'}  消息处理总量:1条
2020-09-02 at 11:28:33 | SUCCESS | 消息内容:{'start_time': '1599017339', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1599017339'}  消息处理总量:1条
2020-09-02 at 11:29:12 | SUCCESS | 消息内容:{'end_time': '1599017375', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zq', 'start_time': '1599017375'}  消息处理总量:1条
2020-09-02 at 11:30:09 | SUCCESS | 消息内容:{'end_time': '1599017427', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1599017425'}  消息处理总量:4条
2020-09-02 at 11:30:33 | SUCCESS | 消息内容:{'end_time': '1599017406', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1599017406'}  消息处理总量:1条
2020-09-02 at 11:31:22 | SUCCESS | 消息内容:{'start_time': '1599017427', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1599017470'}  消息处理总量:9条
2020-09-02 at 11:32:05 | SUCCESS | 消息内容:{'end_time': '1599017564', 'collection_name': 'sy_news_hangye_hc360_raw', 'spider_name': 'hangye_hc360_news', 'start_time': '1599017563'}  消息处理总量:3条
2020-09-02 at 11:32:43 | SUCCESS | 消息内容:{'end_time': '1599017576', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1599017574'}  消息处理总量:5条
2020-09-02 at 11:33:58 | SUCCESS | 消息内容:{'start_time': '1599017603', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1599017603'}  消息处理总量:1条
2020-09-02 at 11:35:20 | SUCCESS | 消息内容:{'end_time': '1599017739', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1599017726'}  消息处理总量:4条
2020-09-02 at 11:36:03 | SUCCESS | 消息内容:{'end_time': '1599017787', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1599017785'}  消息处理总量:3条
2020-09-02 at 11:36:25 | SUCCESS | 消息内容:{'end_time': '1599017785', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1599017785'}  消息处理总量:1条
2020-09-02 at 11:37:10 | SUCCESS | 消息内容:{'end_time': '1599017852', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1599017852'}  消息处理总量:1条
2020-09-02 at 11:38:03 | SUCCESS | 消息内容:{'start_time': '1599017884', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1599017896'}  消息处理总量:12条
2020-09-02 at 11:38:43 | SUCCESS | 消息内容:{'end_time': '1599017930', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1599017924'}  消息处理总量:3条
2020-09-02 at 11:39:12 | SUCCESS | 消息内容:{'end_time': '1599017935', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1599017934'}  消息处理总量:2条
2020-09-02 at 11:40:05 | SUCCESS | 消息内容:{'end_time': '1599018021', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'start_time': '1599018015'}  消息处理总量:8条
2020-09-02 at 11:40:41 | SUCCESS | 消息内容:{'end_time': '1599018064', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1599018062'}  消息处理总量:3条
2020-09-02 at 11:41:01 | SUCCESS | 消息内容:{'start_time': '1599017927', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1599017927'}  消息处理总量:1条
2020-09-02 at 11:41:39 | SUCCESS | 消息内容:{'end_time': '1599018125', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1599018125'}  消息处理总量:1条
2020-09-02 at 11:41:54 | SUCCESS | 消息内容:{'start_time': '1599018152', 'collection_name': 'sy_news_hangye_ofweek_raw', 'spider_name': 'hangye_ofweek_shichang', 'end_time': '1599018152'}  消息处理总量:1条
2020-09-02 at 11:42:29 | SUCCESS | 消息内容:{'start_time': '1599018161', 'collection_name': 'sy_news_finance_eccn_raw', 'spider_name': 'caijing_eccn_zxzx', 'end_time': '1599018161'}  消息处理总量:1条
2020-09-02 at 11:42:49 | SUCCESS | 消息内容:{'end_time': '1599018185', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1599018120'}  消息处理总量:7条
2020-09-02 at 11:43:24 | SUCCESS | 消息内容:{'end_time': '1599018225', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1599018225'}  消息处理总量:1条
2020-09-02 at 11:44:01 | SUCCESS | 消息内容:{'start_time': '1599018244', 'collection_name': 'sy_news_finance_ccidcom_raw', 'spider_name': 'caijing_ccidcom_all', 'end_time': '1599018244'}  消息处理总量:1条
2020-09-02 at 11:44:42 | SUCCESS | 消息内容:{'end_time': '1599018304', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_stock_all', 'start_time': '1599018303'}  消息处理总量:4条
2020-09-02 at 11:45:06 | SUCCESS | 消息内容:{'end_time': '1599018273', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1599018258'}  消息处理总量:3条
2020-09-02 at 11:45:48 | SUCCESS | 消息内容:{'end_time': '1599018366', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1599018362'}  消息处理总量:7条
2020-09-02 at 11:46:24 | SUCCESS | 消息内容:{'start_time': '1599018405', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1599018406'}  消息处理总量:3条
2020-09-02 at 11:47:22 | SUCCESS | 消息内容:{'end_time': '1599018458', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1599018456'}  消息处理总量:3条
2020-09-02 at 11:47:48 | SUCCESS | 消息内容:{'end_time': '1599018453', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1599018453'}  消息处理总量:0条
2020-09-02 at 11:48:44 | SUCCESS | 消息内容:{'start_time': '1599018533', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1599018534'}  消息处理总量:2条
2020-09-02 at 11:50:17 | SUCCESS | 消息内容:{'start_time': '1599018644', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'spider_name': 'hangye_instrumentsinfo_news', 'end_time': '1599018650'}  消息处理总量:4条
2020-09-02 at 11:50:30 | SUCCESS | 消息内容:{'start_time': '1599018655', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1599018655'}  消息处理总量:2条
2020-09-02 at 11:51:30 | SUCCESS | 消息内容:{'end_time': '1599018712', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1599018712'}  消息处理总量:1条
2020-09-02 at 11:51:55 | SUCCESS | 消息内容:{'end_time': '1599018737', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1599018735'}  消息处理总量:1条
2020-09-02 at 11:52:43 | SUCCESS | 消息内容:{'end_time': '1599018789', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1599018785'}  消息处理总量:0条
2020-09-02 at 11:54:39 | SUCCESS | 消息内容:{'start_time': '1599018818', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1599018840'}  消息处理总量:38条
2020-09-02 at 11:55:27 | SUCCESS | 消息内容:{'start_time': '1599018914', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1599018950'}  消息处理总量:2条
2020-09-02 at 11:55:58 | SUCCESS | 消息内容:{'end_time': '1599019002', 'collection_name': 'sy_news_hangye_ledinside_raw', 'spider_name': 'hangye_ledinside_news', 'start_time': '1599019002'}  消息处理总量:1条
2020-09-02 at 11:57:09 | SUCCESS | 消息内容:{'start_time': '1599019044', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1599019045'}  消息处理总量:4条
2020-09-02 at 11:58:23 | SUCCESS | 消息内容:{'start_time': '1599018919', 'collection_name': 'sy_news_finance_cqnews_raw', 'spider_name': 'caijing_cqnews_finance_all', 'end_time': '1599019085'}  消息处理总量:2条
2020-09-02 at 11:58:58 | SUCCESS | 消息内容:{'end_time': '1599019028', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'start_time': '1599019028'}  消息处理总量:1条
2020-09-02 at 11:59:05 | SUCCESS | 消息内容:{'end_time': '1599019168', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1599019168'}  消息处理总量:2条
