2020-06-09 at 05:09:27 | SUCCESS | 消息内容:{'end_time': '1591650543', 'start_time': '1591650543', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 18:04:51 | SUCCESS | 消息内容:{'end_time': '1592388283', 'start_time': '1592388282', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-06-17 at 18:05:13 | SUCCESS | 消息内容:{'end_time': '1592388293', 'start_time': '1592388293', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-06-17 at 18:05:17 | SUCCESS | 消息内容:{'start_time': '1592388285', 'end_time': '1592388285', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 18:05:31 | SUCCESS | 消息内容:{'start_time': '1592388334', 'end_time': '1592388334', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-17 at 18:07:33 | SUCCESS | 消息内容:{'end_time': '1592388456', 'start_time': '1592388453', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:7条
2020-06-17 at 18:08:05 | SUCCESS | 消息内容:{'end_time': '1592388484', 'start_time': '1592388482', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-17 at 18:09:09 | SUCCESS | 消息内容:{'start_time': '1592388555', 'end_time': '1592388556', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:3条
2020-06-17 at 18:10:01 | SUCCESS | 消息内容:{'start_time': '1592388567', 'end_time': '1592388587', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:33条
2020-06-17 at 18:10:36 | SUCCESS | 消息内容:{'start_time': '1592388652', 'end_time': '1592388652', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-06-17 at 18:10:42 | SUCCESS | 消息内容:{'start_time': '1592388635', 'end_time': '1592388635', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-06-17 at 18:11:31 | SUCCESS | 消息内容:{'end_time': '1592388696', 'start_time': '1592388696', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:1条
2020-06-17 at 18:13:36 | SUCCESS | 消息内容:{'start_time': '1592388824', 'end_time': '1592388824', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-06-17 at 18:14:30 | SUCCESS | 消息内容:{'start_time': '1592388853', 'end_time': '1592388858', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-06-17 at 18:14:55 | SUCCESS | 消息内容:{'start_time': '1592388872', 'end_time': '1592388872', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg'}  消息处理总量:1条
2020-06-17 at 18:15:52 | SUCCESS | 消息内容:{'end_time': '1592388956', 'start_time': '1592388955', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-06-17 at 18:16:50 | SUCCESS | 消息内容:{'start_time': '1592389017', 'end_time': '1592389017', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs'}  消息处理总量:1条
2020-06-17 at 18:17:57 | SUCCESS | 消息内容:{'end_time': '1592389086', 'start_time': '1592389085', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-06-17 at 18:18:50 | SUCCESS | 消息内容:{'end_time': '1592389135', 'start_time': '1592389134', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-06-17 at 18:19:57 | SUCCESS | 消息内容:{'end_time': '1592389198', 'start_time': '1592389188', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:12条
2020-06-17 at 18:20:33 | SUCCESS | 消息内容:{'end_time': '1592389238', 'start_time': '1592389237', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-06-17 at 18:21:33 | SUCCESS | 消息内容:{'end_time': '1592389299', 'start_time': '1592389255', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-17 at 18:23:34 | SUCCESS | 消息内容:{'end_time': '1592389417', 'start_time': '1592389412', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:9条
2020-06-17 at 18:24:32 | SUCCESS | 消息内容:{'start_time': '1592389465', 'end_time': '1592389472', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:12条
2020-06-17 at 18:25:20 | SUCCESS | 消息内容:{'start_time': '1592389492', 'end_time': '1592389502', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-06-17 at 18:25:46 | SUCCESS | 消息内容:{'end_time': '1592389555', 'start_time': '1592389555', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-06-17 at 18:26:35 | SUCCESS | 消息内容:{'start_time': '1592389621', 'end_time': '1592389621', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-17 at 18:28:36 | SUCCESS | 消息内容:{'end_time': '1592389723', 'start_time': '1592389723', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-17 at 18:29:40 | SUCCESS | 消息内容:{'end_time': '1592389783', 'start_time': '1592389783', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-17 at 18:30:29 | SUCCESS | 消息内容:{'end_time': '1592389835', 'start_time': '1592389834', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-06-17 at 18:31:24 | SUCCESS | 消息内容:{'end_time': '1592389886', 'start_time': '1592389884', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-06-17 at 18:32:55 | SUCCESS | 消息内容:{'start_time': '1592389923', 'end_time': '1592389923', 'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye'}  消息处理总量:1条
2020-06-17 at 18:34:18 | SUCCESS | 消息内容:{'start_time': '1592390065', 'end_time': '1592390065', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-06-17 at 18:35:35 | SUCCESS | 消息内容:{'end_time': '1592390104', 'start_time': '1592390104', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 18:36:44 | SUCCESS | 消息内容:{'start_time': '1592390194', 'end_time': '1592390196', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:5条
2020-06-17 at 18:37:26 | SUCCESS | 消息内容:{'start_time': '1592390220', 'end_time': '1592390220', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:1条
2020-06-17 at 18:38:33 | SUCCESS | 消息内容:{'start_time': '1592390295', 'end_time': '1592390295', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-06-17 at 18:39:29 | SUCCESS | 消息内容:{'start_time': '1592390344', 'end_time': '1592390344', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-06-17 at 18:39:41 | SUCCESS | 消息内容:{'start_time': '1592390364', 'end_time': '1592390364', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:1条
2020-06-17 at 18:40:07 | SUCCESS | 消息内容:{'start_time': '1592390399', 'end_time': '1592390399', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-17 at 18:41:03 | SUCCESS | 消息内容:{'end_time': '1592390464', 'start_time': '1592390464', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_xsb'}  消息处理总量:1条
2020-06-17 at 18:43:17 | SUCCESS | 消息内容:{'end_time': '1592390605', 'start_time': '1592390605', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_chydd'}  消息处理总量:1条
2020-06-17 at 18:45:06 | SUCCESS | 消息内容:{'start_time': '1592390705', 'end_time': '1592390707', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-06-17 at 18:45:22 | SUCCESS | 消息内容:{'end_time': '1592390722', 'start_time': '1592390722', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_xsb'}  消息处理总量:1条
2020-06-17 at 18:45:43 | SUCCESS | 消息内容:{'start_time': '1592390656', 'end_time': '1592390656', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-06-17 at 18:46:23 | SUCCESS | 消息内容:{'end_time': '1592390789', 'start_time': '1592390788', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-06-17 at 18:47:08 | SUCCESS | 消息内容:{'end_time': '1592390833', 'start_time': '1592390833', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-17 at 18:48:37 | SUCCESS | 消息内容:{'end_time': '1592390909', 'start_time': '1592390905', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-06-17 at 18:49:36 | SUCCESS | 消息内容:{'end_time': '1592390964', 'start_time': '1592390964', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-06-17 at 18:50:16 | SUCCESS | 消息内容:{'start_time': '1592391022', 'end_time': '1592391022', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-17 at 18:50:34 | SUCCESS | 消息内容:{'start_time': '1592391018', 'end_time': '1592391021', 'collection_name': 'sy_news_finance_cfi_raw', 'spider_name': 'caijing_cfi_chanjing'}  消息处理总量:2条
2020-06-17 at 18:50:47 | SUCCESS | 消息内容:{'end_time': '1592391022', 'start_time': '1592391022', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-06-17 at 18:51:47 | SUCCESS | 消息内容:{'end_time': '1592391115', 'start_time': '1592391114', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-06-17 at 18:53:17 | SUCCESS | 消息内容:{'start_time': '1592391202', 'end_time': '1592391203', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-06-17 at 18:56:28 | SUCCESS | 消息内容:{'end_time': '1592391370', 'start_time': '1592391357', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:22条
2020-06-17 at 18:56:56 | SUCCESS | 消息内容:{'start_time': '1592391443', 'end_time': '1592391443', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-17 at 18:57:26 | SUCCESS | 消息内容:{'start_time': '1592391452', 'end_time': '1592391452', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-17 at 18:58:54 | SUCCESS | 消息内容:{'start_time': '1592391503', 'end_time': '1592391503', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:2条
2020-06-17 at 18:59:57 | SUCCESS | 消息内容:{'start_time': '1592391605', 'end_time': '1592391605', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-06-17 at 19:00:42 | SUCCESS | 消息内容:{'end_time': '1592391641', 'start_time': '1592391634', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:6条
2020-06-17 at 19:02:18 | SUCCESS | 消息内容:{'start_time': '1592391745', 'end_time': '1592391745', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-17 at 19:05:03 | SUCCESS | 消息内容:{'end_time': '1592391906', 'start_time': '1592391904', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:4条
2020-06-17 at 19:05:42 | SUCCESS | 消息内容:{'end_time': '1592391925', 'start_time': '1592391925', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-17 at 19:06:38 | SUCCESS | 消息内容:{'start_time': '1592392004', 'end_time': '1592392004', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-17 at 19:07:34 | SUCCESS | 消息内容:{'start_time': '1592392031', 'end_time': '1592392045', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:22条
2020-06-17 at 19:09:12 | SUCCESS | 消息内容:{'start_time': '1592392144', 'end_time': '1592392144', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-17 at 19:10:02 | SUCCESS | 消息内容:{'end_time': '1592392203', 'start_time': '1592392202', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-06-17 at 19:10:32 | SUCCESS | 消息内容:{'end_time': '1592392112', 'start_time': '1592392112', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-06-17 at 19:11:46 | SUCCESS | 消息内容:{'end_time': '1592392314', 'start_time': '1592392314', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-06-17 at 19:12:16 | SUCCESS | 消息内容:{'start_time': '1592392342', 'end_time': '1592392342', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gncj'}  消息处理总量:1条
2020-06-17 at 19:12:34 | SUCCESS | 消息内容:{'end_time': '1592392293', 'start_time': '1592392293', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-17 at 19:13:56 | SUCCESS | 消息内容:{'end_time': '1592392441', 'start_time': '1592392441', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-06-17 at 19:16:36 | SUCCESS | 消息内容:{'start_time': '1592392597', 'end_time': '1592392600', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-06-17 at 19:18:18 | SUCCESS | 消息内容:{'end_time': '1592392680', 'start_time': '1592392674', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:10条
2020-06-17 at 19:20:07 | SUCCESS | 消息内容:{'end_time': '1592392803', 'start_time': '1592392794', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:15条
2020-06-17 at 19:20:46 | SUCCESS | 消息内容:{'end_time': '1592392848', 'start_time': '1592392845', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:5条
2020-06-17 at 19:21:27 | SUCCESS | 消息内容:{'start_time': '1592392892', 'end_time': '1592392893', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs'}  消息处理总量:2条
2020-06-17 at 19:22:45 | SUCCESS | 消息内容:{'start_time': '1592392974', 'end_time': '1592392974', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-06-17 at 19:23:46 | SUCCESS | 消息内容:{'start_time': '1592393033', 'end_time': '1592393033', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_chanye'}  消息处理总量:1条
2020-06-17 at 19:26:48 | SUCCESS | 消息内容:{'end_time': '1592393214', 'start_time': '1592393213', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:2条
2020-06-17 at 19:27:26 | SUCCESS | 消息内容:{'start_time': '1592393272', 'end_time': '1592393272', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-17 at 19:28:12 | SUCCESS | 消息内容:{'start_time': '1592393295', 'end_time': '1592393296', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-06-17 at 19:30:25 | SUCCESS | 消息内容:{'start_time': '1592393435', 'end_time': '1592393435', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-06-17 at 19:31:28 | SUCCESS | 消息内容:{'end_time': '1592393494', 'start_time': '1592393494', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-06-17 at 19:32:26 | SUCCESS | 消息内容:{'start_time': '1592393554', 'end_time': '1592393555', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-17 at 19:33:23 | SUCCESS | 消息内容:{'start_time': '1592393605', 'end_time': '1592393605', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-06-17 at 19:35:33 | SUCCESS | 消息内容:{'end_time': '1592393695', 'start_time': '1592393695', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_zqyw'}  消息处理总量:1条
2020-06-17 at 19:36:43 | SUCCESS | 消息内容:{'start_time': '1592393754', 'end_time': '1592393770', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:29条
2020-06-17 at 19:38:28 | SUCCESS | 消息内容:{'end_time': '1592393914', 'start_time': '1592393913', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:2条
2020-06-17 at 19:41:11 | SUCCESS | 消息内容:{'start_time': '1592394062', 'end_time': '1592394069', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-17 at 19:41:52 | SUCCESS | 消息内容:{'end_time': '1592394086', 'start_time': '1592394086', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_zbsc'}  消息处理总量:1条
2020-06-17 at 19:43:26 | SUCCESS | 消息内容:{'end_time': '1592394233', 'start_time': '1592394233', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-06-17 at 19:44:50 | SUCCESS | 消息内容:{'end_time': '1592394295', 'start_time': '1592394295', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-06-17 at 19:46:27 | SUCCESS | 消息内容:{'start_time': '1592394373', 'end_time': '1592394384', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:19条
2020-06-17 at 19:47:32 | SUCCESS | 消息内容:{'start_time': '1592394398', 'end_time': '1592394398', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-17 at 19:48:46 | SUCCESS | 消息内容:{'end_time': '1592394534', 'start_time': '1592394534', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-17 at 19:50:53 | SUCCESS | 消息内容:{'end_time': '1592394657', 'start_time': '1592394655', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:3条
2020-06-17 at 19:52:09 | SUCCESS | 消息内容:{'end_time': '1592394735', 'start_time': '1592394734', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:3条
2020-06-17 at 19:52:47 | SUCCESS | 消息内容:{'start_time': '1592394742', 'end_time': '1592394747', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-06-17 at 19:55:42 | SUCCESS | 消息内容:{'end_time': '1592394934', 'start_time': '1592394934', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-17 at 19:57:52 | SUCCESS | 消息内容:{'end_time': '1592395079', 'start_time': '1592395077', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-06-17 at 19:58:47 | SUCCESS | 消息内容:{'start_time': '1592395129', 'end_time': '1592395129', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-06-17 at 20:01:27 | SUCCESS | 消息内容:{'start_time': '1592395275', 'end_time': '1592395282', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:14条
2020-06-17 at 20:02:26 | SUCCESS | 消息内容:{'end_time': '1592395353', 'start_time': '1592395353', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:1条
2020-06-17 at 20:03:27 | SUCCESS | 消息内容:{'start_time': '1592395414', 'end_time': '1592395415', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-17 at 20:04:22 | SUCCESS | 消息内容:{'end_time': '1592395466', 'start_time': '1592395465', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-06-17 at 20:06:11 | SUCCESS | 消息内容:{'start_time': '1592395563', 'end_time': '1592395567', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-06-17 at 20:06:57 | SUCCESS | 消息内容:{'end_time': '1592395620', 'start_time': '1592395613', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:9条
2020-06-17 at 20:08:01 | SUCCESS | 消息内容:{'end_time': '1592395666', 'start_time': '1592395645', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-06-17 at 20:08:36 | SUCCESS | 消息内容:{'end_time': '1592395724', 'start_time': '1592395724', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-06-17 at 20:10:21 | SUCCESS | 消息内容:{'start_time': '1592395776', 'end_time': '1592395776', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-17 at 20:12:35 | SUCCESS | 消息内容:{'end_time': '1592395946', 'start_time': '1592395895', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:18条
2020-06-17 at 20:14:20 | SUCCESS | 消息内容:{'end_time': '1592396063', 'start_time': '1592396058', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-06-17 at 20:16:06 | SUCCESS | 消息内容:{'start_time': '1592396162', 'end_time': '1592396162', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-06-17 at 20:18:31 | SUCCESS | 消息内容:{'end_time': '1592396309', 'start_time': '1592396302', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:13条
2020-06-17 at 20:21:16 | SUCCESS | 消息内容:{'start_time': '1592396472', 'end_time': '1592396472', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-06-17 at 20:22:22 | SUCCESS | 消息内容:{'start_time': '1592396542', 'end_time': '1592396542', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-17 at 20:23:26 | SUCCESS | 消息内容:{'end_time': '1592396615', 'start_time': '1592396615', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-06-17 at 20:24:06 | SUCCESS | 消息内容:{'end_time': '1592396655', 'start_time': '1592396654', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-17 at 20:24:56 | SUCCESS | 消息内容:{'start_time': '1592396655', 'end_time': '1592396658', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:3条
2020-06-17 at 20:26:32 | SUCCESS | 消息内容:{'end_time': '1592396796', 'start_time': '1592396796', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-06-17 at 20:28:28 | SUCCESS | 消息内容:{'end_time': '1592396913', 'start_time': '1592396913', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-17 at 20:29:04 | SUCCESS | 消息内容:{'end_time': '1592396924', 'start_time': '1592396913', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:11条
2020-06-17 at 20:31:25 | SUCCESS | 消息内容:{'start_time': '1592397095', 'end_time': '1592397095', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-06-17 at 20:32:54 | SUCCESS | 消息内容:{'end_time': '1592397172', 'start_time': '1592397164', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:14条
