2020-07-21 at 09:32:35 | SUCCESS | 消息内容:{'end_time': '1595232673', 'start_time': '1595232667', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:4条

2020-07-21 at 11:59:07 | ERROR | 处理报错消息内容:{'start_time': '1595303824', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595303829', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:3条
2020-07-21 at 11:59:07 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:08 | ERROR | 处理报错消息内容:{'end_time': '1595303895', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'start_time': '1595303888'}  消息处理总量:9条
2020-07-21 at 11:59:12 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:13 | ERROR | 处理报错消息内容:{'end_time': '1595303966', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1595303964', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:5条
2020-07-21 at 11:59:16 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:16 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:17 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595303829', 'start_time': '1595303824'}  消息处理总量:3条
2020-07-21 at 11:59:17 | ERROR | 处理报错消息内容:{'start_time': '1595303888', 'end_time': '1595303895', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news'}  消息处理总量:9条
2020-07-21 at 11:59:22 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:22 | ERROR | 处理报错消息内容:{'start_time': '1595303964', 'end_time': '1595303966', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs'}  消息处理总量:5条
2020-07-21 at 11:59:25 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:25 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:26 | ERROR | 处理报错消息内容:{'end_time': '1595303895', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'start_time': '1595303888'}  消息处理总量:9条
2020-07-21 at 11:59:26 | ERROR | 处理报错消息内容:{'end_time': '1595303829', 'start_time': '1595303824', 'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:3条
2020-07-21 at 11:59:33 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:33 | ERROR | 处理报错消息内容:{'end_time': '1595303895', 'start_time': '1595303888', 'spider_name': 'hangye_coal_news', 'collection_name': 'sy_news_hangye_coal_raw'}  消息处理总量:9条
2020-07-21 at 11:59:35 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:36 | ERROR | 处理报错消息内容:{'start_time': '1595303824', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595303829', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:3条
2020-07-21 at 11:59:36 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:37 | ERROR | 处理报错消息内容:{'end_time': '1595303966', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'start_time': '1595303964'}  消息处理总量:5条
2020-07-21 at 11:59:44 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:44 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'end_time': '1595303895', 'start_time': '1595303888'}  消息处理总量:9条
2020-07-21 at 11:59:46 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:46 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595303829', 'start_time': '1595303824', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:3条
2020-07-21 at 11:59:49 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:50 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'end_time': '1595303966', 'start_time': '1595303964'}  消息处理总量:5条
2020-07-21 at 11:59:56 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:59:57 | ERROR | 处理报错消息内容:{'end_time': '1595303895', 'spider_name': 'hangye_coal_news', 'collection_name': 'sy_news_hangye_coal_raw', 'start_time': '1595303888'}  消息处理总量:9条
2020-07-21 at 12:00:03 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:03 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:03 | ERROR | 处理报错消息内容:{'start_time': '1595303888', 'collection_name': 'sy_news_hangye_coal_raw', 'end_time': '1595303895', 'spider_name': 'hangye_coal_news'}  消息处理总量:9条
2020-07-21 at 12:00:04 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_591hx_stock_all', 'start_time': '1595303824', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1595303829'}  消息处理总量:3条
2020-07-21 at 12:00:12 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:12 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:12 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1595303829', 'spider_name': 'caijing_591hx_stock_all', 'start_time': '1595303824'}  消息处理总量:3条
2020-07-21 at 12:00:13 | ERROR | 处理报错消息内容:{'start_time': '1595303888', 'spider_name': 'hangye_coal_news', 'collection_name': 'sy_news_hangye_coal_raw', 'end_time': '1595303895'}  消息处理总量:9条
2020-07-21 at 12:00:22 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:22 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:23 | ERROR | 处理报错消息内容:{'start_time': '1595303888', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'end_time': '1595303895'}  消息处理总量:9条
2020-07-21 at 12:00:23 | ERROR | 处理报错消息内容:{'end_time': '1595303829', 'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1595303824', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:3条
2020-07-21 at 12:00:32 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:32 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_591hx_stock_all', 'start_time': '1595303824', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1595303829'}  消息处理总量:3条
2020-07-21 at 12:00:33 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:33 | ERROR | 处理报错消息内容:{'start_time': '1595303888', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'end_time': '1595303895'}  消息处理总量:9条
2020-07-21 at 12:00:44 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:44 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 12:00:45 | ERROR | 处理报错消息内容:{'spider_name': 'hangye_coal_news', 'end_time': '1595303895', 'start_time': '1595303888', 'collection_name': 'sy_news_hangye_coal_raw'}  消息处理总量:9条
2020-07-21 at 12:00:45 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1595303829', 'start_time': '1595303824', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:3条
2020-07-21 at 13:38:19 | SUCCESS | 消息内容:{'end_time': '1595303829', 'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1595303824'}  消息处理总量:3条
2020-07-21 at 13:38:22 | SUCCESS | 消息内容:{'end_time': '1595304022', 'spider_name': 'caijing_cnstock_ssgs_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595304022'}  消息处理总量:1条
2020-07-21 at 13:38:26 | SUCCESS | 消息内容:{'start_time': '1595303888', 'end_time': '1595303895', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news'}  消息处理总量:9条
2020-07-21 at 13:38:28 | SUCCESS | 消息内容:{'end_time': '1595304066', 'spider_name': 'caijing_nbd_auto_all', 'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1595304066'}  消息处理总量:1条
2020-07-21 at 13:38:28 | SUCCESS | 消息内容:{'start_time': '1595303964', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1595303966'}  消息处理总量:5条
2020-07-21 at 13:38:31 | SUCCESS | 消息内容:{'start_time': '1595304035', 'end_time': '1595304074', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:2条
2020-07-21 at 13:38:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_p5w_raw', 'start_time': '1595304118', 'spider_name': 'caijing_p5w_weyt', 'end_time': '1595304118'}  消息处理总量:1条
2020-07-21 at 13:38:54 | SUCCESS | 消息内容:{'start_time': '1595304139', 'end_time': '1595304157', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:7条
2020-07-21 at 13:38:55 | SUCCESS | 消息内容:{'start_time': '1595304162', 'spider_name': 'caijing_china_jijin', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1595304167'}  消息处理总量:8条
2020-07-21 at 13:39:03 | SUCCESS | 消息内容:{'start_time': '1595304175', 'end_time': '1595304179', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:4条
2020-07-21 at 13:39:14 | SUCCESS | 消息内容:{'end_time': '1595304105', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'start_time': '1595304083'}  消息处理总量:17条
2020-07-21 at 13:39:15 | SUCCESS | 消息内容:{'end_time': '1595304263', 'start_time': '1595304255', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:8条
2020-07-21 at 13:39:18 | SUCCESS | 消息内容:{'end_time': '1595304342', 'spider_name': 'caijing_china_jrkj', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595304342'}  消息处理总量:1条
2020-07-21 at 13:39:18 | SUCCESS | 消息内容:{'end_time': '1595304314', 'start_time': '1595304314', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-07-21 at 13:39:18 | SUCCESS | 消息内容:{'start_time': '1595304250', 'end_time': '1595304258', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:8条
2020-07-21 at 13:39:22 | SUCCESS | 消息内容:{'start_time': '1595304485', 'spider_name': 'caijing_ce_xsb', 'collection_name': 'sy_news_finance_ce_raw', 'end_time': '1595304485'}  消息处理总量:1条
2020-07-21 at 13:39:26 | SUCCESS | 消息内容:{'start_time': '1595304572', 'end_time': '1595304580', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:6条
2020-07-21 at 13:39:37 | SUCCESS | 消息内容:{'start_time': '1595304692', 'end_time': '1595304697', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:7条
2020-07-21 at 13:39:37 | SUCCESS | 消息内容:{'start_time': '1595304693', 'end_time': '1595304697', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:5条
2020-07-21 at 13:39:42 | SUCCESS | 消息内容:{'start_time': '1595304753', 'end_time': '1595304755', 'collection_name': 'sy_news_hangye_f139_raw', 'spider_name': 'hangye_f139_news'}  消息处理总量:2条
2020-07-21 at 13:39:42 | SUCCESS | 消息内容:{'start_time': '1595304703', 'spider_name': 'caijing_youth_house', 'collection_name': 'sy_news_finance_youth_raw', 'end_time': '1595304703'}  消息处理总量:2条
2020-07-21 at 13:39:48 | SUCCESS | 消息内容:{'end_time': '1595304350', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595304326'}  消息处理总量:12条
2020-07-21 at 13:39:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bmlink_raw', 'start_time': '1595304779', 'spider_name': 'hangye_bmlink_marketnews', 'end_time': '1595304780'}  消息处理总量:3条
2020-07-21 at 13:39:51 | SUCCESS | 消息内容:{'start_time': '1595304752', 'end_time': '1595304753', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-21 at 13:40:00 | SUCCESS | 消息内容:{'end_time': '1595304852', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1595304849'}  消息处理总量:8条
2020-07-21 at 13:40:12 | SUCCESS | 消息内容:{'end_time': '1595305045', 'spider_name': 'hangye_cena_news', 'collection_name': 'sy_news_hangye_cena_raw', 'start_time': '1595305045'}  消息处理总量:2条
2020-07-21 at 13:40:15 | SUCCESS | 消息内容:{'start_time': '1595304907', 'end_time': '1595304919', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:15条
2020-07-21 at 13:40:17 | SUCCESS | 消息内容:{'end_time': '1595305086', 'spider_name': 'caijing_stockstar_kcb', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1595305084'}  消息处理总量:4条
2020-07-21 at 13:40:22 | SUCCESS | 消息内容:{'end_time': '1595305051', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595305051'}  消息处理总量:1条
2020-07-21 at 13:40:23 | SUCCESS | 消息内容:{'start_time': '1595304835', 'spider_name': 'caijing_ocn_shichang', 'collection_name': 'sy_news_finance_ocn_raw', 'end_time': '1595304910'}  消息处理总量:15条
2020-07-21 at 13:40:32 | SUCCESS | 消息内容:{'end_time': '1595305187', 'spider_name': 'caijing_163_hongguan', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1595305186'}  消息处理总量:3条
2020-07-21 at 13:40:36 | SUCCESS | 消息内容:{'start_time': '1595305218', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595305227'}  消息处理总量:6条
2020-07-21 at 13:40:38 | SUCCESS | 消息内容:{'end_time': '1595305228', 'spider_name': 'caijing_china_zhaiquan', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595305228'}  消息处理总量:1条
2020-07-21 at 13:40:42 | SUCCESS | 消息内容:{'start_time': '1595305268', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595305268'}  消息处理总量:2条
2020-07-21 at 13:40:48 | SUCCESS | 消息内容:{'start_time': '1595305357', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595305363'}  消息处理总量:3条
2020-07-21 at 13:40:49 | SUCCESS | 消息内容:{'start_time': '1595305073', 'end_time': '1595305090', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:15条
2020-07-21 at 13:40:53 | SUCCESS | 消息内容:{'start_time': '1595305694', 'end_time': '1595305695', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:2条
2020-07-21 at 13:41:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1595305583', 'spider_name': 'caijing_stcn_gs', 'end_time': '1595305589'}  消息处理总量:5条
2020-07-21 at 13:41:12 | SUCCESS | 消息内容:{'end_time': '1595305298', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595305285'}  消息处理总量:21条
2020-07-21 at 13:41:17 | SUCCESS | 消息内容:{'end_time': '1595305849', 'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1595305849'}  消息处理总量:2条
2020-07-21 at 13:41:19 | SUCCESS | 消息内容:{'start_time': '1595305533', 'end_time': '1595305658', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:12条
2020-07-21 at 13:41:19 | SUCCESS | 消息内容:{'start_time': '1595305765', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1595305768'}  消息处理总量:4条
2020-07-21 at 13:41:22 | SUCCESS | 消息内容:{'end_time': '1595305865', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595305861'}  消息处理总量:2条
2020-07-21 at 13:41:23 | SUCCESS | 消息内容:{'start_time': '1595305824', 'end_time': '1595305826', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:2条
2020-07-21 at 13:41:31 | SUCCESS | 消息内容:{'end_time': '1595305977', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595305973'}  消息处理总量:2条
2020-07-21 at 13:41:31 | SUCCESS | 消息内容:{'start_time': '1595306053', 'end_time': '1595306053', 'collection_name': 'sy_news_finance_guancha_raw', 'spider_name': 'caijing_guancha_shangshi'}  消息处理总量:2条
2020-07-21 at 13:41:35 | SUCCESS | 消息内容:{'start_time': '1595305904', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595305915'}  消息处理总量:8条
2020-07-21 at 13:41:43 | SUCCESS | 消息内容:{'end_time': '1595306102', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595306101'}  消息处理总量:4条
2020-07-21 at 13:41:51 | SUCCESS | 消息内容:{'end_time': '1595306348', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595306348'}  消息处理总量:1条
2020-07-21 at 13:41:57 | SUCCESS | 消息内容:{'end_time': '1595306408', 'spider_name': 'caijing_cnstock_stock_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595306405'}  消息处理总量:2条
2020-07-21 at 13:41:58 | SUCCESS | 消息内容:{'start_time': '1595306234', 'end_time': '1595306239', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_hyycy'}  消息处理总量:9条
2020-07-21 at 13:42:00 | SUCCESS | 消息内容:{'end_time': '1595305838', 'spider_name': 'caijing_cqnews_finance_all', 'collection_name': 'sy_news_finance_cqnews_raw', 'start_time': '1595305838'}  消息处理总量:1条
2020-07-21 at 13:42:13 | SUCCESS | 消息内容:{'start_time': '1595306453', 'end_time': '1595306477', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:10条
2020-07-21 at 13:42:20 | SUCCESS | 消息内容:{'start_time': '1595306529', 'end_time': '1595306531', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-07-21 at 13:42:22 | SUCCESS | 消息内容:{'end_time': '1595306520', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1595306512'}  消息处理总量:15条
2020-07-21 at 13:42:25 | SUCCESS | 消息内容:{'end_time': '1595306653', 'spider_name': 'hangye_chinagas_news', 'collection_name': 'sy_news_hangye_chinagas_raw', 'start_time': '1595306653'}  消息处理总量:1条
2020-07-21 at 13:42:27 | SUCCESS | 消息内容:{'start_time': '1595306535', 'end_time': '1595306536', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-07-21 at 13:42:30 | SUCCESS | 消息内容:{'end_time': '1595306734', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595306734'}  消息处理总量:1条
2020-07-21 at 13:42:37 | SUCCESS | 消息内容:{'start_time': '1595306714', 'end_time': '1595306718', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-07-21 at 13:42:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595306086', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1595306247'}  消息处理总量:38条
2020-07-21 at 13:42:46 | SUCCESS | 消息内容:{'start_time': '1595306847', 'end_time': '1595306848', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-21 at 13:42:46 | SUCCESS | 消息内容:{'start_time': '1595306783', 'end_time': '1595306842', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:7条
2020-07-21 at 13:42:52 | SUCCESS | 消息内容:{'start_time': '1595306853', 'spider_name': 'caijing_news_redian', 'collection_name': 'sy_news_finance_xinhuanet_raw', 'end_time': '1595306853'}  消息处理总量:2条
2020-07-21 at 13:43:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'start_time': '1595306912', 'spider_name': 'hangye_mining120_guonei', 'end_time': '1595306913'}  消息处理总量:4条
2020-07-21 at 13:43:07 | SUCCESS | 消息内容:{'end_time': '1595306804', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1595306793'}  消息处理总量:20条
2020-07-21 at 13:43:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595306924', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1595306924'}  消息处理总量:1条
2020-07-21 at 13:43:12 | SUCCESS | 消息内容:{'end_time': '1595307065', 'start_time': '1595307065', 'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-07-21 at 13:43:14 | SUCCESS | 消息内容:{'start_time': '1595306853', 'end_time': '1595306856', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:13条
2020-07-21 at 13:43:16 | SUCCESS | 消息内容:{'end_time': '1595307005', 'spider_name': 'caijing_csrc_gwyxx', 'collection_name': 'sy_news_finance_csrc_raw', 'start_time': '1595307002'}  消息处理总量:4条
2020-07-21 at 13:43:20 | SUCCESS | 消息内容:{'end_time': '1595307334', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595307334'}  消息处理总量:1条
2020-07-21 at 13:43:21 | SUCCESS | 消息内容:{'start_time': '1595307155', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1595307158'}  消息处理总量:5条
2020-07-21 at 13:43:23 | SUCCESS | 消息内容:{'end_time': '1595307395', 'spider_name': 'caijing_huxiu_zhaiquan', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1595307395'}  消息处理总量:1条
2020-07-21 at 13:43:27 | SUCCESS | 消息内容:{'start_time': '1595307416', 'end_time': '1595307417', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:3条
2020-07-21 at 13:43:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1595307479', 'spider_name': 'caijing_qq_Agu', 'end_time': '1595307480'}  消息处理总量:3条
2020-07-21 at 13:43:45 | SUCCESS | 消息内容:{'start_time': '1595307271', 'end_time': '1595307286', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:20条
