2020-07-13 at 16:03:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594627326', 'end_time': '1594627331', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-14 at 07:23:46 | SUCCESS | 消息内容:{'start_time': '1594682583', 'end_time': '1594682583', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:1条
2020-07-14 at 07:23:49 | SUCCESS | 消息内容:{'end_time': '1594682646', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1594682646', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-07-14 at 07:24:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594682653', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594682653'}  消息处理总量:1条
2020-07-14 at 07:24:25 | SUCCESS | 消息内容:{'start_time': '1594682655', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1594682655', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-07-14 at 07:25:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnlist_raw', 'start_time': '1594682705', 'spider_name': 'caijing_cnlist_cjxw', 'end_time': '1594682705'}  消息处理总量:2条
2020-07-14 at 07:25:06 | SUCCESS | 消息内容:{'end_time': '1594682714', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594682713', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-14 at 07:25:40 | SUCCESS | 消息内容:{'start_time': '1594682737', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594682743', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-14 at 07:26:22 | SUCCESS | 消息内容:{'end_time': '1594682794', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594682794', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-14 at 07:27:03 | SUCCESS | 消息内容:{'start_time': '1594682833', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1594682834'}  消息处理总量:2条
2020-07-14 at 07:27:42 | SUCCESS | 消息内容:{'start_time': '1594682871', 'end_time': '1594682871', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hysk'}  消息处理总量:1条
2020-07-14 at 07:28:07 | SUCCESS | 消息内容:{'end_time': '1594682894', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594682893', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-14 at 07:30:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_21jingji_raw', 'end_time': '1594682998', 'spider_name': 'caijing_21jingji_politics', 'start_time': '1594682992'}  消息处理总量:10条
2020-07-14 at 07:30:27 | SUCCESS | 消息内容:{'end_time': '1594683020', 'start_time': '1594683016', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:6条
2020-07-14 at 07:30:27 | SUCCESS | 消息内容:{'end_time': '1594683024', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594683022', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-07-14 at 07:30:40 | SUCCESS | 消息内容:{'end_time': '1594683049', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594683047'}  消息处理总量:3条
2020-07-14 at 07:30:48 | SUCCESS | 消息内容:{'start_time': '1594683052', 'end_time': '1594683056', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hydt'}  消息处理总量:2条
2020-07-14 at 07:30:58 | SUCCESS | 消息内容:{'end_time': '1594683064', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594683062', 'spider_name': 'caijing_china_zq'}  消息处理总量:2条
2020-07-14 at 07:31:01 | SUCCESS | 消息内容:{'end_time': '1594683073', 'start_time': '1594683073', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-07-14 at 07:31:31 | SUCCESS | 消息内容:{'start_time': '1594683097', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594683098', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-14 at 07:31:35 | SUCCESS | 消息内容:{'end_time': '1594683130', 'spider_name': 'hangye_smm_news', 'start_time': '1594683130', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-14 at 07:31:37 | SUCCESS | 消息内容:{'start_time': '1594683097', 'end_time': '1594683097', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-14 at 07:32:26 | SUCCESS | 消息内容:{'end_time': '1594683145', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1594683142', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-07-14 at 07:32:31 | SUCCESS | 消息内容:{'start_time': '1594682963', 'end_time': '1594683082', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:7条
2020-07-14 at 07:32:49 | SUCCESS | 消息内容:{'end_time': '1594683174', 'collection_name': 'sy_news_finance_21jingji_raw', 'spider_name': 'caijing_21jingji_money', 'start_time': '1594683172'}  消息处理总量:5条
2020-07-14 at 07:33:00 | SUCCESS | 消息内容:{'end_time': '1594683153', 'start_time': '1594683153', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-14 at 07:33:13 | SUCCESS | 消息内容:{'end_time': '1594683203', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594683202', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-14 at 07:33:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1594683207', 'spider_name': 'caijing_cs_jigou', 'start_time': '1594683204'}  消息处理总量:5条
2020-07-14 at 07:33:59 | SUCCESS | 消息内容:{'end_time': '1594683218', 'start_time': '1594683214', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-07-14 at 07:34:10 | SUCCESS | 消息内容:{'end_time': '1594683192', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1594683192', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-14 at 07:34:48 | SUCCESS | 消息内容:{'end_time': '1594683254', 'start_time': '1594683254', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-07-14 at 07:34:48 | SUCCESS | 消息内容:{'end_time': '1594683280', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1594683274', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:6条
2020-07-14 at 07:34:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594683264', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594683277'}  消息处理总量:8条
2020-07-14 at 07:35:01 | SUCCESS | 消息内容:{'end_time': '1594683304', 'start_time': '1594683304', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_xiaofei'}  消息处理总量:1条
2020-07-14 at 07:35:18 | SUCCESS | 消息内容:{'start_time': '1594683304', 'end_time': '1594683308', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-14 at 07:35:27 | SUCCESS | 消息内容:{'end_time': '1594683339', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594683339', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-14 at 07:36:09 | SUCCESS | 消息内容:{'start_time': '1594683358', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594683364', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-14 at 07:36:10 | SUCCESS | 消息内容:{'end_time': '1594683384', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594683384', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-14 at 07:36:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_21jingji_business', 'collection_name': 'sy_news_finance_21jingji_raw', 'start_time': '1594683352', 'end_time': '1594683356'}  消息处理总量:8条
2020-07-14 at 07:37:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594683447', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594683447'}  消息处理总量:1条
2020-07-14 at 07:37:21 | SUCCESS | 消息内容:{'start_time': '1594683453', 'end_time': '1594683453', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-14 at 07:38:48 | SUCCESS | 消息内容:{'end_time': '1594683526', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594683526', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-14 at 07:39:31 | SUCCESS | 消息内容:{'end_time': '1594683575', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'start_time': '1594683572'}  消息处理总量:8条
2020-07-14 at 07:39:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1594683593', 'start_time': '1594683593'}  消息处理总量:1条
2020-07-14 at 07:39:50 | SUCCESS | 消息内容:{'end_time': '1594683604', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594683604', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-14 at 07:40:34 | SUCCESS | 消息内容:{'end_time': '1594683644', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594683643', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-14 at 07:40:36 | SUCCESS | 消息内容:{'end_time': '1594683641', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1594683637'}  消息处理总量:6条
2020-07-14 at 07:40:37 | SUCCESS | 消息内容:{'start_time': '1594683635', 'end_time': '1594683637', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-07-14 at 07:41:10 | SUCCESS | 消息内容:{'end_time': '1594683682', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1594683682', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:1条
2020-07-14 at 07:41:12 | SUCCESS | 消息内容:{'start_time': '1594683702', 'end_time': '1594683702', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-07-14 at 07:41:14 | SUCCESS | 消息内容:{'end_time': '1594683682', 'spider_name': 'caijing_cnfol_gncj', 'start_time': '1594683682', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:2条
2020-07-14 at 07:41:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594683678', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594683667'}  消息处理总量:13条
2020-07-14 at 07:41:22 | SUCCESS | 消息内容:{'end_time': '1594683695', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594683694', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-14 at 07:41:27 | SUCCESS | 消息内容:{'end_time': '1594683640', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594683639', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-07-14 at 07:41:29 | SUCCESS | 消息内容:{'end_time': '1594683686', 'start_time': '1594683682', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:8条
2020-07-14 at 07:41:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594683720', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594683718'}  消息处理总量:5条
2020-07-14 at 07:43:05 | SUCCESS | 消息内容:{'end_time': '1594683763', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1594683763', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-14 at 07:43:28 | SUCCESS | 消息内容:{'start_time': '1594683819', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594683821', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-14 at 07:43:36 | SUCCESS | 消息内容:{'start_time': '1594683830', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594683830'}  消息处理总量:1条
2020-07-14 at 07:44:03 | SUCCESS | 消息内容:{'end_time': '1594683841', 'start_time': '1594683841', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-14 at 07:44:05 | SUCCESS | 消息内容:{'end_time': '1594683764', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1594683764', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 07:44:20 | SUCCESS | 消息内容:{'start_time': '1594683803', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt', 'end_time': '1594683805'}  消息处理总量:4条
2020-07-14 at 07:45:07 | SUCCESS | 消息内容:{'end_time': '1594683847', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594683833', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-07-14 at 07:45:18 | SUCCESS | 消息内容:{'end_time': '1594683901', 'start_time': '1594683894', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:12条
2020-07-14 at 07:45:37 | SUCCESS | 消息内容:{'end_time': '1594683921', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_zqxw', 'start_time': '1594683921'}  消息处理总量:1条
2020-07-14 at 07:45:50 | SUCCESS | 消息内容:{'end_time': '1594683957', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594683954', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-14 at 07:46:23 | SUCCESS | 消息内容:{'start_time': '1594683978', 'end_time': '1594683983', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:11条
2020-07-14 at 07:46:25 | SUCCESS | 消息内容:{'start_time': '1594683997', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'end_time': '1594683997'}  消息处理总量:1条
2020-07-14 at 07:47:14 | SUCCESS | 消息内容:{'end_time': '1594684045', 'spider_name': 'caijing_china_house', 'start_time': '1594684044', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-14 at 07:47:33 | SUCCESS | 消息内容:{'end_time': '1594684054', 'start_time': '1594684052', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-07-14 at 07:47:41 | SUCCESS | 消息内容:{'start_time': '1594684072', 'end_time': '1594684072', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-14 at 07:48:50 | SUCCESS | 消息内容:{'end_time': '1594684133', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594684132', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-07-14 at 07:49:09 | SUCCESS | 消息内容:{'start_time': '1594684143', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594684143', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-14 at 07:49:21 | SUCCESS | 消息内容:{'end_time': '1594684169', 'start_time': '1594684168', 'spider_name': 'caijing_cfi_chanjing', 'collection_name': 'sy_news_finance_cfi_raw'}  消息处理总量:2条
2020-07-14 at 07:50:13 | SUCCESS | 消息内容:{'end_time': '1594684226', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594684226', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-14 at 07:50:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594684222', 'start_time': '1594684204'}  消息处理总量:3条
2020-07-14 at 07:50:34 | SUCCESS | 消息内容:{'start_time': '1594684247', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'end_time': '1594684247'}  消息处理总量:1条
2020-07-14 at 07:50:43 | SUCCESS | 消息内容:{'end_time': '1594684239', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1594684239', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-07-14 at 07:50:56 | SUCCESS | 消息内容:{'start_time': '1594684256', 'end_time': '1594684258', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-07-14 at 07:50:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594684262', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594684262'}  消息处理总量:1条
2020-07-14 at 07:51:41 | SUCCESS | 消息内容:{'end_time': '1594684306', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1594684301', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:8条
2020-07-14 at 07:52:07 | SUCCESS | 消息内容:{'end_time': '1594684306', 'start_time': '1594684287', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:27条
2020-07-14 at 07:52:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594684354', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1594684354'}  消息处理总量:2条
2020-07-14 at 07:52:51 | SUCCESS | 消息内容:{'end_time': '1594684382', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1594684382', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-14 at 07:53:36 | SUCCESS | 消息内容:{'start_time': '1594684372', 'end_time': '1594684419', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:5条
2020-07-14 at 07:53:55 | SUCCESS | 消息内容:{'end_time': '1594684444', 'start_time': '1594684442', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-07-14 at 07:54:19 | SUCCESS | 消息内容:{'end_time': '1594684454', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594684454', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-14 at 07:54:23 | SUCCESS | 消息内容:{'end_time': '1594684415', 'start_time': '1594684413', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:3条
2020-07-14 at 07:55:02 | SUCCESS | 消息内容:{'end_time': '1594684518', 'start_time': '1594684518', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-14 at 07:55:37 | SUCCESS | 消息内容:{'end_time': '1594684550', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1594684550', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-14 at 07:56:01 | SUCCESS | 消息内容:{'start_time': '1594684573', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594684574', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-14 at 07:56:30 | SUCCESS | 消息内容:{'end_time': '1594684587', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594684572', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-14 at 07:56:35 | SUCCESS | 消息内容:{'start_time': '1594684543', 'end_time': '1594684569', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:13条
2020-07-14 at 07:56:36 | SUCCESS | 消息内容:{'end_time': '1594684608', 'spider_name': 'caijing_cs_jijin', 'start_time': '1594684607', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-07-14 at 07:56:46 | SUCCESS | 消息内容:{'end_time': '1594684613', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1594684613'}  消息处理总量:2条
2020-07-14 at 07:56:47 | SUCCESS | 消息内容:{'start_time': '1594684596', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594684601', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-14 at 07:56:48 | SUCCESS | 消息内容:{'end_time': '1594684613', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1594684612', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:4条
2020-07-14 at 07:57:17 | SUCCESS | 消息内容:{'end_time': '1594684648', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594684648', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-14 at 07:59:04 | SUCCESS | 消息内容:{'start_time': '1594684753', 'end_time': '1594684754', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-14 at 07:59:06 | SUCCESS | 消息内容:{'end_time': '1594684742', 'start_time': '1594684742', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-07-14 at 07:59:28 | SUCCESS | 消息内容:{'end_time': '1594684765', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594684765', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-14 at 07:59:40 | SUCCESS | 消息内容:{'end_time': '1594684794', 'start_time': '1594684794', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-14 at 08:00:15 | SUCCESS | 消息内容:{'start_time': '1594684822', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594684825', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-07-14 at 08:00:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'end_time': '1594684852', 'spider_name': 'caijing_jiemian_hg', 'start_time': '1594684852'}  消息处理总量:1条
2020-07-14 at 08:00:41 | SUCCESS | 消息内容:{'start_time': '1594684855', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594684855', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-07-14 at 08:00:43 | SUCCESS | 消息内容:{'end_time': '1594684847', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594684844', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-07-14 at 08:01:14 | SUCCESS | 消息内容:{'start_time': '1594684854', 'end_time': '1594684876', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-07-14 at 08:01:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594684880', 'spider_name': 'caijing_jrj_ss', 'start_time': '1594684876'}  消息处理总量:8条
2020-07-14 at 08:01:19 | SUCCESS | 消息内容:{'start_time': '1594684882', 'end_time': '1594684883', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-14 at 08:01:34 | SUCCESS | 消息内容:{'end_time': '1594684881', 'spider_name': 'caijing_china_zq', 'start_time': '1594684873', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:13条
2020-07-14 at 08:01:51 | SUCCESS | 消息内容:{'start_time': '1594684908', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594684913', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:8条
2020-07-14 at 08:01:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1594684923', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1594684922'}  消息处理总量:3条
2020-07-14 at 08:02:00 | SUCCESS | 消息内容:{'end_time': '1594684934', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594684934', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-14 at 08:03:00 | SUCCESS | 消息内容:{'start_time': '1594684702', 'end_time': '1594684950', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:22条
2020-07-14 at 08:03:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594684937', 'end_time': '1594684969'}  消息处理总量:13条
2020-07-14 at 08:03:10 | SUCCESS | 消息内容:{'end_time': '1594685002', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594685002', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-14 at 08:03:25 | SUCCESS | 消息内容:{'start_time': '1594684993', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594684993', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-07-14 at 08:04:01 | SUCCESS | 消息内容:{'end_time': '1594684951', 'start_time': '1594684893', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-07-14 at 08:04:13 | SUCCESS | 消息内容:{'end_time': '1594685064', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594685062', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-07-14 at 08:04:30 | SUCCESS | 消息内容:{'start_time': '1594685084', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1594685084', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-07-14 at 08:04:38 | SUCCESS | 消息内容:{'end_time': '1594685075', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594685074', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-14 at 08:04:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'start_time': '1594685063', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1594685065'}  消息处理总量:2条
2020-07-14 at 08:05:27 | SUCCESS | 消息内容:{'end_time': '1594685138', 'start_time': '1594685134', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-14 at 08:05:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1594685165', 'start_time': '1594685165', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-14 at 08:05:56 | SUCCESS | 消息内容:{'end_time': '1594685148', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1594685148', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
