2020-08-14 at 09:32:20 | SUCCESS | 消息内容:{'end_time': '1597368663', 'start_time': '1597368663', 'spider_name': 'caijing_hexun_hysk', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 10:40:59 | SUCCESS | 消息内容:{'end_time': '1597372735', 'start_time': '1597372691', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:2条
2020-08-14 at 10:41:07 | SUCCESS | 消息内容:{'end_time': '1597372832', 'start_time': '1597372832', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:1条
2020-08-14 at 10:41:16 | SUCCESS | 消息内容:{'end_time': '1597372846', 'start_time': '1597372846', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-08-14 at 10:41:19 | SUCCESS | 消息内容:{'start_time': '1597372813', 'end_time': '1597372832', 'spider_name': 'caijing_in_en_gnrqyw', 'collection_name': 'sy_news_finance_in_en_raw'}  消息处理总量:4条
2020-08-14 at 10:42:22 | SUCCESS | 消息内容:{'end_time': '1597372868', 'start_time': '1597372865', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:4条
2020-08-14 at 10:42:25 | SUCCESS | 消息内容:{'end_time': '1597372892', 'start_time': '1597372892', 'spider_name': 'caijing_csrc_gwyxx', 'collection_name': 'sy_news_finance_csrc_raw'}  消息处理总量:1条
2020-08-14 at 10:42:31 | SUCCESS | 消息内容:{'start_time': '1597372883', 'end_time': '1597372885', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:3条
2020-08-14 at 10:42:37 | SUCCESS | 消息内容:{'end_time': '1597372907', 'start_time': '1597372907', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:42:42 | SUCCESS | 消息内容:{'end_time': '1597372858', 'start_time': '1597372852', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:11条
2020-08-14 at 10:42:44 | SUCCESS | 消息内容:{'end_time': '1597372976', 'start_time': '1597372975', 'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news'}  消息处理总量:0条
2020-08-14 at 10:42:46 | SUCCESS | 消息内容:{'start_time': '1597372924', 'end_time': '1597372924', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 10:42:47 | SUCCESS | 消息内容:{'end_time': '1597372976', 'start_time': '1597372976', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-14 at 10:42:55 | SUCCESS | 消息内容:{'end_time': '1597372938', 'start_time': '1597372937', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:43:06 | SUCCESS | 消息内容:{'end_time': '1597372984', 'start_time': '1597372983', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-14 at 10:43:10 | SUCCESS | 消息内容:{'end_time': '1597372965', 'start_time': '1597372959', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-08-14 at 10:43:11 | SUCCESS | 消息内容:{'end_time': '1597372991', 'start_time': '1597372991', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-08-14 at 10:43:20 | SUCCESS | 消息内容:{'end_time': '1597373007', 'start_time': '1597373007', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-14 at 10:43:36 | SUCCESS | 消息内容:{'end_time': '1597373016', 'start_time': '1597372993', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-14 at 10:43:39 | SUCCESS | 消息内容:{'end_time': '1597373035', 'start_time': '1597373035', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 10:43:41 | SUCCESS | 消息内容:{'start_time': '1597372957', 'end_time': '1597372957', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:1条
2020-08-14 at 10:44:33 | SUCCESS | 消息内容:{'start_time': '1597373084', 'end_time': '1597373085', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:3条
2020-08-14 at 10:44:33 | SUCCESS | 消息内容:{'end_time': '1597373095', 'start_time': '1597373095', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-14 at 10:44:40 | SUCCESS | 消息内容:{'end_time': '1597373087', 'start_time': '1597373085', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 10:44:58 | SUCCESS | 消息内容:{'end_time': '1597373102', 'start_time': '1597373099', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:45:01 | SUCCESS | 消息内容:{'end_time': '1597373107', 'start_time': '1597373103', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:8条
2020-08-14 at 10:45:17 | SUCCESS | 消息内容:{'end_time': '1597373155', 'start_time': '1597373155', 'collection_name': 'sy_news_hangye_cnrmc_raw', 'spider_name': 'hangye_cnrmc_news'}  消息处理总量:1条
2020-08-14 at 10:45:27 | SUCCESS | 消息内容:{'start_time': '1597373092', 'end_time': '1597373126', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:3条
2020-08-14 at 10:45:44 | SUCCESS | 消息内容:{'start_time': '1597373163', 'end_time': '1597373163', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 10:46:12 | SUCCESS | 消息内容:{'end_time': '1597373139', 'start_time': '1597373133', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:9条
2020-08-14 at 10:46:17 | SUCCESS | 消息内容:{'start_time': '1597373212', 'end_time': '1597373214', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:2条
2020-08-14 at 10:46:17 | SUCCESS | 消息内容:{'end_time': '1597373179', 'start_time': '1597373175', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-08-14 at 10:46:23 | SUCCESS | 消息内容:{'start_time': '1597373205', 'end_time': '1597373205', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 10:46:38 | SUCCESS | 消息内容:{'start_time': '1597373154', 'end_time': '1597373154', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-08-14 at 10:46:46 | SUCCESS | 消息内容:{'end_time': '1597373126', 'start_time': '1597373126', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:1条
2020-08-14 at 10:46:49 | SUCCESS | 消息内容:{'end_time': '1597373198', 'start_time': '1597373192', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:6条
2020-08-14 at 10:46:59 | SUCCESS | 消息内容:{'end_time': '1597373235', 'start_time': '1597373235', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:1条
2020-08-14 at 10:47:17 | SUCCESS | 消息内容:{'start_time': '1597373255', 'end_time': '1597373255', 'spider_name': 'caijing_cnstock_stock_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-08-14 at 10:47:35 | SUCCESS | 消息内容:{'end_time': '1597373266', 'start_time': '1597373265', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:3条
2020-08-14 at 10:47:35 | SUCCESS | 消息内容:{'start_time': '1597373259', 'end_time': '1597373260', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-14 at 10:47:56 | SUCCESS | 消息内容:{'end_time': '1597373260', 'start_time': '1597373255', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:9条
2020-08-14 at 10:47:57 | SUCCESS | 消息内容:{'end_time': '1597373223', 'start_time': '1597373223', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin'}  消息处理总量:1条
2020-08-14 at 10:48:10 | SUCCESS | 消息内容:{'start_time': '1597373301', 'end_time': '1597373301', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:2条
2020-08-14 at 10:48:22 | SUCCESS | 消息内容:{'start_time': '1597373225', 'end_time': '1597373303', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:2条
2020-08-14 at 10:48:30 | SUCCESS | 消息内容:{'start_time': '1597373304', 'end_time': '1597373315', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:48:33 | SUCCESS | 消息内容:{'end_time': '1597373309', 'start_time': '1597373264', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:13条
2020-08-14 at 10:48:36 | SUCCESS | 消息内容:{'start_time': '1597373334', 'end_time': '1597373334', 'spider_name': 'caijing_jiemian_hg', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:1条
2020-08-14 at 10:48:40 | SUCCESS | 消息内容:{'end_time': '1597373312', 'start_time': '1597373305', 'spider_name': 'caijing_ccmn_yaowen', 'collection_name': 'sy_news_finance_ccmn_raw'}  消息处理总量:5条
2020-08-14 at 10:49:05 | SUCCESS | 消息内容:{'start_time': '1597373343', 'end_time': '1597373343', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-08-14 at 10:49:29 | SUCCESS | 消息内容:{'end_time': '1597373360', 'start_time': '1597373321', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-08-14 at 10:49:37 | SUCCESS | 消息内容:{'end_time': '1597373379', 'start_time': '1597373378', 'spider_name': 'caijing_cnfol_gncj', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:2条
2020-08-14 at 10:49:45 | SUCCESS | 消息内容:{'end_time': '1597373425', 'start_time': '1597373425', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-14 at 10:49:59 | SUCCESS | 消息内容:{'start_time': '1597373385', 'end_time': '1597373389', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:8条
2020-08-14 at 10:50:45 | SUCCESS | 消息内容:{'start_time': '1597373453', 'end_time': '1597373453', 'spider_name': 'caijing_mycaijing_caijing', 'collection_name': 'sy_news_finance_mycaijing_raw'}  消息处理总量:1条
2020-08-14 at 10:50:52 | SUCCESS | 消息内容:{'end_time': '1597373436', 'start_time': '1597373432', 'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:8条
2020-08-14 at 10:50:58 | SUCCESS | 消息内容:{'end_time': '1597373458', 'start_time': '1597373458', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun'}  消息处理总量:3条
2020-08-14 at 10:51:02 | SUCCESS | 消息内容:{'end_time': '1597373477', 'start_time': '1597373477', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 10:51:09 | SUCCESS | 消息内容:{'start_time': '1597373464', 'end_time': '1597373464', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 10:51:25 | SUCCESS | 消息内容:{'end_time': '1597373485', 'start_time': '1597373485', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-14 at 10:51:42 | SUCCESS | 消息内容:{'start_time': '1597373494', 'end_time': '1597373498', 'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:2条
2020-08-14 at 10:51:46 | SUCCESS | 消息内容:{'start_time': '1597373474', 'end_time': '1597373474', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-08-14 at 10:51:53 | SUCCESS | 消息内容:{'end_time': '1597373498', 'start_time': '1597373495', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:51:57 | SUCCESS | 消息内容:{'start_time': '1597373519', 'end_time': '1597373519', 'spider_name': 'caijing_jiemian_zq', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:1条
2020-08-14 at 10:51:58 | SUCCESS | 消息内容:{'end_time': '1597373494', 'start_time': '1597373421', 'collection_name': 'sy_news_finance_port_raw', 'spider_name': 'caijing_port_hangyezixun_all'}  消息处理总量:8条
2020-08-14 at 10:52:05 | SUCCESS | 消息内容:{'start_time': '1597373544', 'end_time': '1597373544', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 10:52:13 | SUCCESS | 消息内容:{'end_time': '1597373552', 'start_time': '1597373552', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:1条
2020-08-14 at 10:52:18 | SUCCESS | 消息内容:{'end_time': '1597373517', 'start_time': '1597373513', 'spider_name': 'caijing_cnstock_cyjj', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:7条
2020-08-14 at 10:52:27 | SUCCESS | 消息内容:{'start_time': '1597373510', 'end_time': '1597373510', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 10:52:47 | SUCCESS | 消息内容:{'end_time': '1597373564', 'start_time': '1597373553', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:3条
2020-08-14 at 10:52:50 | SUCCESS | 消息内容:{'end_time': '1597373569', 'start_time': '1597373569', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 10:52:58 | SUCCESS | 消息内容:{'end_time': '1597373597', 'start_time': '1597373595', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-14 at 10:53:03 | SUCCESS | 消息内容:{'end_time': '1597373582', 'start_time': '1597373581', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-14 at 10:53:13 | SUCCESS | 消息内容:{'end_time': '1597373599', 'start_time': '1597373599', 'collection_name': 'sy_news_finance_eccn_raw', 'spider_name': 'caijing_eccn_zxzx'}  消息处理总量:2条
2020-08-14 at 10:53:19 | SUCCESS | 消息内容:{'start_time': '1597373613', 'end_time': '1597373620', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:13条
2020-08-14 at 10:53:31 | SUCCESS | 消息内容:{'end_time': '1597373645', 'start_time': '1597373645', 'spider_name': 'hangye_cbcie_news', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:1条
2020-08-14 at 10:53:55 | SUCCESS | 消息内容:{'start_time': '1597373603', 'end_time': '1597373604', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:2条
2020-08-14 at 10:54:14 | SUCCESS | 消息内容:{'end_time': '1597373630', 'start_time': '1597373628', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-08-14 at 10:54:17 | SUCCESS | 消息内容:{'end_time': '1597373695', 'start_time': '1597373695', 'spider_name': 'hangye_qpwlkj_news', 'collection_name': 'sy_news_hangye_qpwlkj_raw'}  消息处理总量:1条
2020-08-14 at 10:54:25 | SUCCESS | 消息内容:{'end_time': '1597373666', 'start_time': '1597373666', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs'}  消息处理总量:1条
2020-08-14 at 10:54:37 | SUCCESS | 消息内容:{'start_time': '1597373670', 'end_time': '1597373675', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 10:54:48 | SUCCESS | 消息内容:{'end_time': '1597373694', 'start_time': '1597373694', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg'}  消息处理总量:2条
2020-08-14 at 10:54:57 | SUCCESS | 消息内容:{'end_time': '1597373711', 'start_time': '1597373705', 'spider_name': 'hangye_hqew_news', 'collection_name': 'sy_news_hangye_hqew_raw'}  消息处理总量:2条
2020-08-14 at 10:55:20 | SUCCESS | 消息内容:{'end_time': '1597373733', 'start_time': '1597373733', 'spider_name': 'caijing_china_house', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-08-14 at 10:55:21 | SUCCESS | 消息内容:{'start_time': '1597373723', 'end_time': '1597373723', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 10:55:50 | SUCCESS | 消息内容:{'end_time': '1597373746', 'start_time': '1597373742', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:6条
2020-08-14 at 10:56:31 | SUCCESS | 消息内容:{'end_time': '1597373789', 'start_time': '1597373782', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-08-14 at 10:56:34 | SUCCESS | 消息内容:{'start_time': '1597373635', 'end_time': '1597373713', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-08-14 at 10:56:43 | SUCCESS | 消息内容:{'start_time': '1597373775', 'end_time': '1597373775', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-08-14 at 10:56:52 | SUCCESS | 消息内容:{'end_time': '1597373749', 'start_time': '1597373743', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:8条
2020-08-14 at 10:56:54 | SUCCESS | 消息内容:{'end_time': '1597373803', 'start_time': '1597373802', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:3条
2020-08-14 at 10:56:58 | SUCCESS | 消息内容:{'start_time': '1597373794', 'end_time': '1597373799', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-08-14 at 10:56:59 | SUCCESS | 消息内容:{'end_time': '1597373813', 'start_time': '1597373813', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-08-14 at 14:54:15 | SUCCESS | 消息内容:{'end_time': '1597373886', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597373886', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-08-14 at 14:54:28 | SUCCESS | 消息内容:{'end_time': '1597373876', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597373875', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:2条
2020-08-14 at 14:54:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597373869', 'start_time': '1597373857'}  消息处理总量:3条
2020-08-14 at 14:54:44 | SUCCESS | 消息内容:{'end_time': '1597373887', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597373887', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-14 at 14:54:56 | SUCCESS | 消息内容:{'end_time': '1597373883', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597373883', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-08-14 at 14:54:59 | SUCCESS | 消息内容:{'end_time': '1597373920', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1597373920', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-14 at 14:55:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sipf_raw', 'spider_name': 'caijing_sipf_gnjj', 'end_time': '1597373899', 'start_time': '1597373864'}  消息处理总量:5条
2020-08-14 at 14:55:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597373889', 'start_time': '1597373877'}  消息处理总量:15条
2020-08-14 at 14:55:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597374007', 'start_time': '1597374006'}  消息处理总量:2条
2020-08-14 at 14:55:32 | SUCCESS | 消息内容:{'end_time': '1597373929', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597373884', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:9条
2020-08-14 at 14:55:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597374015', 'start_time': '1597374015'}  消息处理总量:1条
2020-08-14 at 14:55:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597373944', 'start_time': '1597373938'}  消息处理总量:11条
2020-08-14 at 14:55:43 | SUCCESS | 消息内容:{'end_time': '1597374016', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597374016', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-08-14 at 14:55:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597374041', 'start_time': '1597374041'}  消息处理总量:1条
2020-08-14 at 14:55:49 | SUCCESS | 消息内容:{'end_time': '1597374093', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597374093', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-14 at 14:55:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_port_hangyezixun_all', 'collection_name': 'sy_news_finance_port_raw', 'end_time': '1597373969', 'start_time': '1597373967'}  消息处理总量:4条
2020-08-14 at 14:55:54 | SUCCESS | 消息内容:{'end_time': '1597373974', 'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1597373974', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:1条
2020-08-14 at 14:55:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1597374107', 'start_time': '1597374105'}  消息处理总量:3条
2020-08-14 at 14:56:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_kcb', 'end_time': '1597374115', 'start_time': '1597374115'}  消息处理总量:1条
2020-08-14 at 14:56:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinatimes_all', 'collection_name': 'sy_news_finance_chinatimes_raw', 'end_time': '1597374057', 'start_time': '1597374051'}  消息处理总量:0条
2020-08-14 at 14:56:04 | SUCCESS | 消息内容:{'end_time': '1597374113', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597374105', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-08-14 at 14:56:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597374164', 'start_time': '1597374164'}  消息处理总量:1条
2020-08-14 at 14:56:07 | SUCCESS | 消息内容:{'end_time': '1597374206', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1597374206', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-08-14 at 14:56:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597374179', 'start_time': '1597374174'}  消息处理总量:2条
2020-08-14 at 14:56:11 | SUCCESS | 消息内容:{'end_time': '1597374208', 'collection_name': 'sy_news_finance_eccn_raw', 'start_time': '1597374208', 'spider_name': 'caijing_eccn_zxzx'}  消息处理总量:1条
2020-08-14 at 14:56:13 | SUCCESS | 消息内容:{'end_time': '1597374218', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597374215', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-14 at 14:56:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_dcement_raw', 'spider_name': 'hangye_dcement_news', 'end_time': '1597374236', 'start_time': '1597374234'}  消息处理总量:3条
2020-08-14 at 14:56:17 | SUCCESS | 消息内容:{'end_time': '1597374187', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597374187', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-14 at 14:56:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597374206', 'start_time': '1597374204'}  消息处理总量:3条
2020-08-14 at 14:56:24 | SUCCESS | 消息内容:{'end_time': '1597374254', 'collection_name': 'sy_news_hangye_cbcie_raw', 'start_time': '1597374254', 'spider_name': 'hangye_cbcie_news'}  消息处理总量:1条
2020-08-14 at 14:56:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597374215', 'start_time': '1597374198'}  消息处理总量:5条
2020-08-14 at 14:56:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_jiemian_dichan', 'collection_name': 'sy_news_finance_jiemian_raw', 'end_time': '1597374234', 'start_time': '1597374234'}  消息处理总量:1条
2020-08-14 at 14:56:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1597374223', 'start_time': '1597374223'}  消息处理总量:2条
