2020-07-09 at 10:40:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_stonesm_raw', 'start_time': '1594259733', 'end_time': '1594259733', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-07-13 at 05:53:23 | SUCCESS | 消息内容:{'start_time': '1594590767', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594590767'}  消息处理总量:1条
2020-07-13 at 06:00:27 | SUCCESS | 消息内容:{'end_time': '1594591229', 'start_time': '1594591225', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-07-13 at 06:01:43 | SUCCESS | 消息内容:{'start_time': '1594591288', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594591298'}  消息处理总量:16条
2020-07-13 at 06:02:22 | SUCCESS | 消息内容:{'end_time': '1594591372', 'start_time': '1594591372', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-07-13 at 06:06:18 | SUCCESS | 消息内容:{'start_time': '1594591546', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594591546'}  消息处理总量:1条
2020-07-13 at 06:07:30 | SUCCESS | 消息内容:{'end_time': '1594591664', 'start_time': '1594591664', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-07-13 at 06:07:56 | SUCCESS | 消息内容:{'start_time': '1594591689', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1594591689', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 06:11:17 | SUCCESS | 消息内容:{'end_time': '1594591873', 'start_time': '1594591873', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 06:11:52 | SUCCESS | 消息内容:{'start_time': '1594591907', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594591912', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-13 at 06:15:10 | SUCCESS | 消息内容:{'end_time': '1594592084', 'start_time': '1594592083', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:3条
2020-07-13 at 06:15:32 | SUCCESS | 消息内容:{'start_time': '1594592135', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594592137', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:4条
2020-07-13 at 06:16:53 | SUCCESS | 消息内容:{'start_time': '1594592218', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594592219'}  消息处理总量:4条
2020-07-13 at 06:17:04 | SUCCESS | 消息内容:{'end_time': '1594592202', 'start_time': '1594592182', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:27条
2020-07-13 at 06:17:46 | SUCCESS | 消息内容:{'end_time': '1594592271', 'start_time': '1594592267', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-13 at 06:20:23 | SUCCESS | 消息内容:{'start_time': '1594592424', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1594592432'}  消息处理总量:4条
2020-07-13 at 06:23:01 | SUCCESS | 消息内容:{'end_time': '1594592582', 'start_time': '1594592578', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:6条
2020-07-13 at 06:23:05 | SUCCESS | 消息内容:{'start_time': '1594592594', 'spider_name': 'caijing_people_hyycy', 'end_time': '1594592596', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:4条
2020-07-13 at 06:25:43 | SUCCESS | 消息内容:{'end_time': '1594592755', 'start_time': '1594592755', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-13 at 06:26:24 | SUCCESS | 消息内容:{'start_time': '1594592812', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1594592813'}  消息处理总量:2条
2020-07-13 at 06:27:08 | SUCCESS | 消息内容:{'end_time': '1594592828', 'start_time': '1594592823', 'spider_name': 'caijing_people_hg', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:9条
2020-07-13 at 06:27:58 | SUCCESS | 消息内容:{'start_time': '1594592887', 'end_time': '1594592889', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-13 at 06:29:11 | SUCCESS | 消息内容:{'end_time': '1594592955', 'start_time': '1594592955', 'spider_name': 'caijing_jrj_kcb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-13 at 06:30:56 | SUCCESS | 消息内容:{'start_time': '1594593063', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594593063', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 06:32:37 | SUCCESS | 消息内容:{'end_time': '1594593166', 'start_time': '1594593166', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-13 at 06:33:42 | SUCCESS | 消息内容:{'start_time': '1594593198', 'end_time': '1594593209', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:19条
2020-07-13 at 06:34:42 | SUCCESS | 消息内容:{'end_time': '1594593293', 'start_time': '1594593293', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg'}  消息处理总量:1条
2020-07-13 at 06:36:02 | SUCCESS | 消息内容:{'start_time': '1594593373', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594593373'}  消息处理总量:1条
2020-07-13 at 06:41:14 | SUCCESS | 消息内容:{'end_time': '1594593684', 'start_time': '1594593683', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:4条
2020-07-13 at 06:42:12 | SUCCESS | 消息内容:{'start_time': '1594593743', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_chanye', 'end_time': '1594593743'}  消息处理总量:1条
2020-07-13 at 06:43:37 | SUCCESS | 消息内容:{'end_time': '1594593819', 'start_time': '1594593817', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-13 at 06:44:13 | SUCCESS | 消息内容:{'start_time': '1594593862', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1594593863'}  消息处理总量:2条
2020-07-13 at 06:44:54 | SUCCESS | 消息内容:{'end_time': '1594593907', 'start_time': '1594593907', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-13 at 06:45:33 | SUCCESS | 消息内容:{'start_time': '1594593928', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594593930', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-13 at 06:46:32 | SUCCESS | 消息内容:{'end_time': '1594594003', 'start_time': '1594594003', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-13 at 06:46:43 | SUCCESS | 消息内容:{'start_time': '1594594014', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1594594014'}  消息处理总量:2条
2020-07-13 at 06:48:11 | SUCCESS | 消息内容:{'end_time': '1594594103', 'start_time': '1594594103', 'spider_name': 'caijing_qq_Agu', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-13 at 06:48:16 | SUCCESS | 消息内容:{'start_time': '1594594098', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594594098', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 06:51:07 | SUCCESS | 消息内容:{'end_time': '1594594274', 'start_time': '1594594274', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 06:51:31 | SUCCESS | 消息内容:{'start_time': '1594594303', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594594303', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 06:54:12 | SUCCESS | 消息内容:{'end_time': '1594594466', 'start_time': '1594594466', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-07-13 at 06:54:37 | SUCCESS | 消息内容:{'start_time': '1594594486', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1594594487'}  消息处理总量:2条
2020-07-13 at 06:55:33 | SUCCESS | 消息内容:{'end_time': '1594594541', 'start_time': '1594594541', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-13 at 06:56:10 | SUCCESS | 消息内容:{'start_time': '1594594563', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1594594563'}  消息处理总量:1条
2020-07-13 at 06:57:57 | SUCCESS | 消息内容:{'end_time': '1594594644', 'start_time': '1594594644', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-07-13 at 06:58:09 | SUCCESS | 消息内容:{'start_time': '1594594698', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594594699'}  消息处理总量:2条
2020-07-13 at 06:59:21 | SUCCESS | 消息内容:{'end_time': '1594594774', 'start_time': '1594594774', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 06:59:27 | SUCCESS | 消息内容:{'start_time': '1594594703', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594594718', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:3条
2020-07-13 at 07:00:41 | SUCCESS | 消息内容:{'end_time': '1594594847', 'start_time': '1594594847', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-13 at 07:01:45 | SUCCESS | 消息内容:{'start_time': '1594594883', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1594594883'}  消息处理总量:1条
2020-07-13 at 07:03:39 | SUCCESS | 消息内容:{'end_time': '1594595021', 'start_time': '1594595013', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-07-13 at 07:03:41 | SUCCESS | 消息内容:{'start_time': '1594595035', 'end_time': '1594595035', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 07:05:54 | SUCCESS | 消息内容:{'end_time': '1594595164', 'start_time': '1594595163', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-13 at 07:05:56 | SUCCESS | 消息内容:{'start_time': '1594595150', 'end_time': '1594595150', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-13 at 07:06:49 | SUCCESS | 消息内容:{'end_time': '1594595205', 'start_time': '1594595202', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-07-13 at 07:08:06 | SUCCESS | 消息内容:{'start_time': '1594595235', 'spider_name': 'caijing_hexun_hysk', 'end_time': '1594595235', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 07:08:59 | SUCCESS | 消息内容:{'end_time': '1594595345', 'start_time': '1594595345', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-13 at 07:09:25 | SUCCESS | 消息内容:{'start_time': '1594595367', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594595368'}  消息处理总量:3条
2020-07-13 at 07:09:35 | SUCCESS | 消息内容:{'end_time': '1594595358', 'start_time': '1594595346', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_zqyw'}  消息处理总量:4条
2020-07-13 at 07:10:03 | SUCCESS | 消息内容:{'start_time': '1594595413', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hydt', 'end_time': '1594595413'}  消息处理总量:1条
2020-07-13 at 07:12:11 | SUCCESS | 消息内容:{'end_time': '1594595543', 'start_time': '1594595543', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 07:13:10 | SUCCESS | 消息内容:{'start_time': '1594595573', 'end_time': '1594595573', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:14:12 | SUCCESS | 消息内容:{'end_time': '1594595664', 'start_time': '1594595664', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_zq'}  消息处理总量:1条
2020-07-13 at 07:14:33 | SUCCESS | 消息内容:{'start_time': '1594595677', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594595680'}  消息处理总量:6条
2020-07-13 at 07:15:26 | SUCCESS | 消息内容:{'end_time': '1594595731', 'start_time': '1594595731', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-13 at 07:15:46 | SUCCESS | 消息内容:{'start_time': '1594595754', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1594595754'}  消息处理总量:1条
2020-07-13 at 07:16:22 | SUCCESS | 消息内容:{'end_time': '1594595790', 'start_time': '1594595789', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-13 at 07:16:27 | SUCCESS | 消息内容:{'start_time': '1594595783', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1594595785'}  消息处理总量:2条
2020-07-13 at 07:18:28 | SUCCESS | 消息内容:{'end_time': '1594595913', 'start_time': '1594595912', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-13 at 07:18:33 | SUCCESS | 消息内容:{'start_time': '1594595885', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594595885', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-13 at 07:19:07 | SUCCESS | 消息内容:{'end_time': '1594595953', 'start_time': '1594595953', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:19:50 | SUCCESS | 消息内容:{'start_time': '1594596004', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1594596004'}  消息处理总量:1条
2020-07-13 at 07:20:24 | SUCCESS | 消息内容:{'end_time': '1594595965', 'start_time': '1594595963', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:2条
2020-07-13 at 07:21:27 | SUCCESS | 消息内容:{'start_time': '1594596097', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594596098'}  消息处理总量:3条
2020-07-13 at 07:22:19 | SUCCESS | 消息内容:{'end_time': '1594596148', 'start_time': '1594596146', 'collection_name': 'sy_news_finance_ce_raw', 'spider_name': 'caijing_ce_xsb'}  消息处理总量:2条
2020-07-13 at 07:22:20 | SUCCESS | 消息内容:{'start_time': '1594596156', 'spider_name': 'caijing_cs_jijin', 'end_time': '1594596156', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-13 at 07:22:50 | SUCCESS | 消息内容:{'end_time': '1594596165', 'start_time': '1594596163', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-07-13 at 07:23:27 | SUCCESS | 消息内容:{'start_time': '1594596184', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1594596193', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:15条
2020-07-13 at 07:23:59 | SUCCESS | 消息内容:{'end_time': '1594596248', 'start_time': '1594596248', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-07-13 at 07:26:27 | SUCCESS | 消息内容:{'start_time': '1594596312', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594596315'}  消息处理总量:4条
2020-07-13 at 07:26:36 | SUCCESS | 消息内容:{'end_time': '1594596394', 'start_time': '1594596394', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-07-13 at 07:26:57 | SUCCESS | 消息内容:{'start_time': '1594596417', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1594596420'}  消息处理总量:5条
2020-07-13 at 07:28:47 | SUCCESS | 消息内容:{'start_time': '1594596504', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594596504'}  消息处理总量:1条
2020-07-13 at 07:28:51 | SUCCESS | 消息内容:{'start_time': '1594596487', 'collection_name': 'sy_news_finance_investorchina_raw', 'spider_name': 'caijing_investorchina_scgz', 'end_time': '1594596487'}  消息处理总量:1条
2020-07-13 at 07:28:55 | SUCCESS | 消息内容:{'end_time': '1594596533', 'start_time': '1594596532', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-13 at 07:29:25 | SUCCESS | 消息内容:{'start_time': '1594596558', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594596563'}  消息处理总量:9条
2020-07-13 at 07:29:38 | SUCCESS | 消息内容:{'end_time': '1594596466', 'start_time': '1594596445', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-13 at 07:30:07 | SUCCESS | 消息内容:{'start_time': '1594596608', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594596608'}  消息处理总量:1条
2020-07-13 at 07:32:52 | SUCCESS | 消息内容:{'start_time': '1594596783', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594596783'}  消息处理总量:1条
2020-07-13 at 07:33:04 | SUCCESS | 消息内容:{'end_time': '1594596779', 'start_time': '1594596766', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:6条
2020-07-13 at 07:33:27 | SUCCESS | 消息内容:{'end_time': '1594596686', 'start_time': '1594596686', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:33:51 | SUCCESS | 消息内容:{'start_time': '1594596842', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594596842'}  消息处理总量:1条
2020-07-13 at 07:34:50 | SUCCESS | 消息内容:{'end_time': '1594596878', 'start_time': '1594596878', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-07-13 at 07:34:52 | SUCCESS | 消息内容:{'start_time': '1594596894', 'end_time': '1594596894', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:35:53 | SUCCESS | 消息内容:{'end_time': '1594596956', 'start_time': '1594596952', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:8条
2020-07-13 at 07:37:29 | SUCCESS | 消息内容:{'start_time': '1594597025', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1594597033'}  消息处理总量:16条
2020-07-13 at 07:38:10 | SUCCESS | 消息内容:{'end_time': '1594597094', 'start_time': '1594597094', 'spider_name': 'caijing_sohu_hs', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-07-13 at 07:38:56 | SUCCESS | 消息内容:{'start_time': '1594597145', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1594597146'}  消息处理总量:2条
2020-07-13 at 07:39:16 | SUCCESS | 消息内容:{'end_time': '1594597168', 'start_time': '1594597168', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-07-13 at 07:39:28 | SUCCESS | 消息内容:{'start_time': '1594597177', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594597178'}  消息处理总量:2条
2020-07-13 at 07:40:34 | SUCCESS | 消息内容:{'end_time': '1594597186', 'start_time': '1594597182', 'spider_name': 'caijing_sina_zsscdt', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-07-13 at 07:41:02 | SUCCESS | 消息内容:{'start_time': '1594597250', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594597250', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:42:01 | SUCCESS | 消息内容:{'end_time': '1594597332', 'start_time': '1594597332', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 07:42:28 | SUCCESS | 消息内容:{'start_time': '1594597345', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594597345'}  消息处理总量:1条
2020-07-13 at 07:43:33 | SUCCESS | 消息内容:{'end_time': '1594597423', 'start_time': '1594597423', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-07-13 at 07:44:13 | SUCCESS | 消息内容:{'start_time': '1594597462', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594597463', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-13 at 07:45:28 | SUCCESS | 消息内容:{'end_time': '1594597539', 'start_time': '1594597539', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 07:46:41 | SUCCESS | 消息内容:{'start_time': '1594597572', 'end_time': '1594597572', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-13 at 07:47:01 | SUCCESS | 消息内容:{'end_time': '1594597636', 'start_time': '1594597636', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-07-13 at 07:47:11 | SUCCESS | 消息内容:{'start_time': '1594597642', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594597642'}  消息处理总量:2条
2020-07-13 at 07:47:55 | SUCCESS | 消息内容:{'end_time': '1594597641', 'start_time': '1594597621', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-07-13 at 07:48:56 | SUCCESS | 消息内容:{'start_time': '1594597744', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1594597744'}  消息处理总量:1条
2020-07-13 at 07:49:31 | SUCCESS | 消息内容:{'end_time': '1594597764', 'start_time': '1594597750', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-07-13 at 07:49:57 | SUCCESS | 消息内容:{'start_time': '1594597786', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1594597786'}  消息处理总量:1条
2020-07-13 at 07:50:11 | SUCCESS | 消息内容:{'end_time': '1594597825', 'start_time': '1594597825', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-13 at 07:50:56 | SUCCESS | 消息内容:{'start_time': '1594597794', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt', 'end_time': '1594597796'}  消息处理总量:3条
2020-07-13 at 07:52:15 | SUCCESS | 消息内容:{'end_time': '1594597946', 'start_time': '1594597945', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-07-13 at 07:52:55 | SUCCESS | 消息内容:{'start_time': '1594597974', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1594597978'}  消息处理总量:3条
2020-07-13 at 07:53:01 | SUCCESS | 消息内容:{'start_time': '1594597993', 'spider_name': 'caijing_cnstock_cyjj', 'end_time': '1594597993', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-07-13 at 07:53:06 | SUCCESS | 消息内容:{'end_time': '1594597990', 'start_time': '1594597987', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:5条
2020-07-13 at 07:53:20 | SUCCESS | 消息内容:{'end_time': '1594598013', 'start_time': '1594598013', 'spider_name': 'caijing_sohu_xsb', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-07-13 at 07:53:28 | SUCCESS | 消息内容:{'start_time': '1594597993', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594598002'}  消息处理总量:4条
2020-07-13 at 07:53:55 | SUCCESS | 消息内容:{'end_time': '1594598047', 'start_time': '1594598046', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-13 at 07:54:26 | SUCCESS | 消息内容:{'start_time': '1594597822', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing', 'end_time': '1594597825'}  消息处理总量:4条
2020-07-13 at 07:55:12 | SUCCESS | 消息内容:{'end_time': '1594598126', 'start_time': '1594598126', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_kcb'}  消息处理总量:1条
