2020-07-03 at 18:10:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1593762905', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1593762904'}  消息处理总量:2条
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:40:58 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1593777705', 'end_time': '1593777706', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-07-03 at 20:41:01 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:02 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1593777705', 'end_time': '1593777706', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 20:41:06 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:07 | ERROR | 处理报错消息内容:{'start_time': '1593777705', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1593777706', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 20:41:12 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:12 | ERROR | 处理报错消息内容:{'start_time': '1593777705', 'end_time': '1593777706', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-07-03 at 20:41:17 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:18 | ERROR | 处理报错消息内容:{'end_time': '1593777706', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1593777705', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 20:41:23 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:23 | ERROR | 处理报错消息内容:{'end_time': '1593777706', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1593777705'}  消息处理总量:2条
2020-07-03 at 20:41:29 | SUCCESS | 消息内容:{'end_time': '1593780094', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1593780094', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-03 at 20:41:33 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:33 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1593777705', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1593777706'}  消息处理总量:2条
2020-07-03 at 20:41:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1593780088', 'start_time': '1593780084', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:7条
2020-07-03 at 20:41:37 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:37 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1593777706', 'start_time': '1593777705', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 20:41:41 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:41 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1593777705', 'end_time': '1593777706'}  消息处理总量:2条
2020-07-03 at 20:41:45 | SUCCESS | 消息内容:{'end_time': '1593780112', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1593780112'}  消息处理总量:1条
2020-07-03 at 20:41:46 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:47 | ERROR | 处理报错消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1593777706', 'start_time': '1593777705', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 20:41:50 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:41:51 | ERROR | 处理报错消息内容:{'end_time': '1593777706', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1593777705'}  消息处理总量:2条
2020-07-03 at 20:42:00 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 643, in thread_process_data
    insert_news_search(db=db1,yqid=uid,objName=company,companyShortName=companyShortName,companyCode=companyCode,relType='直接关联',eventCode=eventCode,firstLevelCode=firstLevelCode,firstLevelName=firstLevelName,secondLevelCode=secondLevelCode,secondLevelName=secondLevelName,thirdLevelCode=thirdLevelCode,thirdLevelName=thirdLevelName,fourthLevelCode=fourthLevelCode,fourthLevelName=fourthLevelName,emoLabel=emoLabel,emoScore=emoScore,emoConf=emoConf,impScore='',impLabel='',pubTime=ctime,title=title,summary=summary,srcUrl=url,srcType='新闻',content=search_content,relPath='',isValid=1,dataStatus=1)
  File "/database/dwd_news_yq/bin/process_helper.py", line 417, in insert_news_search
    dataStatus
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 686, in tough_method
    raise error  # re-raise the original error again
  File "/usr/local/lib/python3.5/dist-packages/DBUtils/SteadyDB.py", line 605, in tough_method
    result = method(*args, **kwargs)  # try to execute
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1366, "Incorrect string value: '\\xF0\\x9F\\x90\\x82\\xF0\\x9F...' for column 'content' at row 1")

2020-07-03 at 20:42:01 | ERROR | 处理报错消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1593777705', 'end_time': '1593777706'}  消息处理总量:2条
