2020-08-18 at 09:17:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597376083', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597376083'}  消息处理总量:1条
2020-08-19 at 06:34:47 | SUCCESS | 消息内容:{'start_time': '1597561977', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597561981', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 06:34:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597562023', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597562023'}  消息处理总量:2条
2020-08-19 at 06:34:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597562003', 'start_time': '1597562003'}  消息处理总量:1条
2020-08-19 at 06:34:50 | SUCCESS | 消息内容:{'start_time': '1597562076', 'spider_name': 'caijing_jrj_ss', 'end_time': '1597562076', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-19 at 06:34:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597562057', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597562057'}  消息处理总量:1条
2020-08-19 at 06:34:56 | SUCCESS | 消息内容:{'start_time': '1597562161', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597562161', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 06:34:58 | SUCCESS | 消息内容:{'start_time': '1597562266', 'spider_name': 'caijing_yicai_Agu', 'end_time': '1597562266', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-08-19 at 06:35:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597562186', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597562186'}  消息处理总量:1条
2020-08-19 at 06:35:02 | SUCCESS | 消息内容:{'start_time': '1597562264', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597562264', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-19 at 06:35:06 | SUCCESS | 消息内容:{'start_time': '1597562310', 'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1597562310', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-08-19 at 06:35:07 | SUCCESS | 消息内容:{'start_time': '1597562364', 'spider_name': 'caijing_jiemian_jt', 'end_time': '1597562364', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:0条
2020-08-19 at 06:35:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597562278', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597562304'}  消息处理总量:2条
2020-08-19 at 06:35:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597562114', 'start_time': '1597562109'}  消息处理总量:11条
2020-08-19 at 06:35:12 | SUCCESS | 消息内容:{'start_time': '1597562353', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597562359', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-08-19 at 06:35:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1597562446', 'start_time': '1597562446'}  消息处理总量:1条
2020-08-19 at 06:35:18 | SUCCESS | 消息内容:{'start_time': '1597562488', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597562488', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-19 at 06:35:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597562540', 'start_time': '1597562540'}  消息处理总量:1条
2020-08-19 at 06:35:22 | SUCCESS | 消息内容:{'start_time': '1597562593', 'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1597562593', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-08-19 at 06:35:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597562644', 'start_time': '1597562644'}  消息处理总量:1条
2020-08-19 at 06:35:24 | SUCCESS | 消息内容:{'start_time': '1597562666', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597562666', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-19 at 06:35:30 | SUCCESS | 消息内容:{'start_time': '1597562729', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597562729', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 06:35:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597562716', 'start_time': '1597562715'}  消息处理总量:4条
2020-08-19 at 06:35:36 | SUCCESS | 消息内容:{'start_time': '1597562744', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597562747', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 06:35:50 | SUCCESS | 消息内容:{'start_time': '1597562807', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597562807', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 06:35:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597562780', 'start_time': '1597562779'}  消息处理总量:2条
2020-08-19 at 06:35:57 | SUCCESS | 消息内容:{'start_time': '1597562809', 'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1597562809', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-08-19 at 06:36:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan', 'end_time': '1597562864', 'start_time': '1597562863'}  消息处理总量:3条
2020-08-19 at 06:36:05 | SUCCESS | 消息内容:{'start_time': '1597562633', 'spider_name': 'caijing_china_chanjing', 'end_time': '1597562633', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-08-19 at 06:36:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597562866', 'start_time': '1597562866'}  消息处理总量:1条
2020-08-19 at 06:36:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597562420', 'end_time': '1597562436', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:28条
2020-08-19 at 06:36:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597562911', 'start_time': '1597562911'}  消息处理总量:1条
2020-08-19 at 06:36:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597562982', 'end_time': '1597562982', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 06:36:13 | SUCCESS | 消息内容:{'start_time': '1597562894', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597562894', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-08-19 at 06:36:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1597562976', 'end_time': '1597562976', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-19 at 06:36:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597563105', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597563108'}  消息处理总量:5条
2020-08-19 at 06:36:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'end_time': '1597562985', 'start_time': '1597562984'}  消息处理总量:3条
2020-08-19 at 06:36:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597563117', 'start_time': '1597563117'}  消息处理总量:1条
2020-08-19 at 06:36:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597563115', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597563115'}  消息处理总量:2条
2020-08-19 at 06:36:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597563273', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597563273'}  消息处理总量:2条
2020-08-19 at 06:37:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597563200', 'start_time': '1597563187'}  消息处理总量:3条
2020-08-19 at 06:37:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1597563333', 'spider_name': 'caijing_china_xiaofei', 'end_time': '1597563333'}  消息处理总量:1条
2020-08-19 at 06:37:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597563349', 'start_time': '1597563349'}  消息处理总量:1条
2020-08-19 at 06:37:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597563424', 'start_time': '1597563424'}  消息处理总量:1条
2020-08-19 at 06:37:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'end_time': '1597563458', 'start_time': '1597563458'}  消息处理总量:1条
2020-08-19 at 06:37:33 | SUCCESS | 消息内容:{'start_time': '1597563037', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597563055', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:30条
2020-08-19 at 06:37:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597563375', 'end_time': '1597563376', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-08-19 at 06:37:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1597563533', 'end_time': '1597563533', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-08-19 at 06:37:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597563574', 'end_time': '1597563575', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-08-19 at 06:37:50 | SUCCESS | 消息内容:{'start_time': '1597563516', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597563517', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-08-19 at 06:37:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bioon_raw', 'start_time': '1597563574', 'spider_name': 'caijing_bioon_zhyx', 'end_time': '1597563578'}  消息处理总量:3条
2020-08-19 at 06:38:00 | SUCCESS | 消息内容:{'start_time': '1597563545', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1597563603', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:3条
2020-08-19 at 06:38:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597563608', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597563611'}  消息处理总量:2条
2020-08-19 at 06:38:06 | SUCCESS | 消息内容:{'start_time': '1597563643', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597563643', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 06:38:10 | SUCCESS | 消息内容:{'start_time': '1597563726', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1597563726', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:1条
2020-08-19 at 06:38:18 | SUCCESS | 消息内容:{'start_time': '1597563885', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597563885', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-19 at 06:38:21 | SUCCESS | 消息内容:{'start_time': '1597563826', 'spider_name': 'caijing_cankaoxiaoxi_caijing', 'end_time': '1597563826', 'collection_name': 'sy_news_finance_cankaoxiaoxi_raw'}  消息处理总量:1条
2020-08-19 at 06:38:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597563657', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597563664'}  消息处理总量:11条
2020-08-19 at 06:38:26 | SUCCESS | 消息内容:{'start_time': '1597563909', 'spider_name': 'caijing_cfi_chanjing', 'end_time': '1597563909', 'collection_name': 'sy_news_finance_cfi_raw'}  消息处理总量:1条
2020-08-19 at 06:38:29 | SUCCESS | 消息内容:{'start_time': '1597563903', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597563903', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-19 at 06:38:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597563529', 'start_time': '1597563516'}  消息处理总量:25条
2020-08-19 at 06:38:33 | SUCCESS | 消息内容:{'start_time': '1597563995', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597563996', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-19 at 06:38:50 | SUCCESS | 消息内容:{'start_time': '1597564044', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597564045', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 06:38:54 | SUCCESS | 消息内容:{'start_time': '1597564063', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597564063', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:1条
2020-08-19 at 06:38:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597564016', 'start_time': '1597564013'}  消息处理总量:5条
2020-08-19 at 06:39:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597564091', 'start_time': '1597564079'}  消息处理总量:2条
2020-08-19 at 06:39:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597564138', 'start_time': '1597564138'}  消息处理总量:1条
2020-08-19 at 06:39:08 | SUCCESS | 消息内容:{'start_time': '1597564123', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597564123', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-19 at 06:39:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597563970', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597563979'}  消息处理总量:16条
2020-08-19 at 06:39:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597564216', 'end_time': '1597564216', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 06:39:14 | SUCCESS | 消息内容:{'start_time': '1597564197', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597564197', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 06:39:22 | SUCCESS | 消息内容:{'start_time': '1597564209', 'spider_name': 'caijing_cyzone_all', 'end_time': '1597564209', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-08-19 at 06:39:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_fenxiang_all', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597564180', 'start_time': '1597564178'}  消息处理总量:4条
2020-08-19 at 06:39:28 | SUCCESS | 消息内容:{'start_time': '1597564362', 'spider_name': 'hangye_autohome_news', 'end_time': '1597564362', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-08-19 at 06:39:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597564354', 'start_time': '1597564354'}  消息处理总量:1条
2020-08-19 at 06:39:30 | SUCCESS | 消息内容:{'start_time': '1597564355', 'spider_name': 'caijing_thepaper_cjsxy', 'end_time': '1597564355', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:1条
2020-08-19 at 06:39:34 | SUCCESS | 消息内容:{'start_time': '1597564503', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597564503', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-19 at 06:39:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597564453', 'start_time': '1597564453'}  消息处理总量:1条
2020-08-19 at 06:39:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597564280', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597564284'}  消息处理总量:10条
2020-08-19 at 06:39:38 | SUCCESS | 消息内容:{'start_time': '1597564538', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597564538', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-19 at 06:39:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597564615', 'start_time': '1597564614'}  消息处理总量:3条
2020-08-19 at 06:39:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1597564675', 'end_time': '1597564677', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:3条
2020-08-19 at 06:39:43 | SUCCESS | 消息内容:{'start_time': '1597564448', 'spider_name': 'caijing_china_chanjing', 'end_time': '1597564448', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-08-19 at 06:39:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597564744', 'start_time': '1597564744'}  消息处理总量:1条
2020-08-19 at 06:39:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1597564745', 'end_time': '1597564746', 'spider_name': 'caijing_stockstar_zqyw'}  消息处理总量:2条
2020-08-19 at 06:39:51 | SUCCESS | 消息内容:{'start_time': '1597564837', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597564837', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 06:39:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597564836', 'start_time': '1597564836'}  消息处理总量:1条
2020-08-19 at 06:39:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597564846', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597564846'}  消息处理总量:1条
2020-08-19 at 06:40:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_people_raw', 'start_time': '1597564995', 'spider_name': 'hangye_people_news', 'end_time': '1597564997'}  消息处理总量:4条
2020-08-19 at 06:40:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597564938', 'start_time': '1597564937'}  消息处理总量:3条
2020-08-19 at 06:40:05 | SUCCESS | 消息内容:{'start_time': '1597564898', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597564899', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-19 at 06:40:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1597564848', 'start_time': '1597564848'}  消息处理总量:1条
2020-08-19 at 06:40:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597564960', 'end_time': '1597564960', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-19 at 06:40:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597565053', 'start_time': '1597565053'}  消息处理总量:1条
2020-08-19 at 06:40:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597565156', 'end_time': '1597565162', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-19 at 06:40:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597565236', 'start_time': '1597565236'}  消息处理总量:1条
2020-08-19 at 06:40:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1597565233', 'end_time': '1597565233', 'spider_name': 'caijing_cnfol_gncj'}  消息处理总量:1条
2020-08-19 at 06:40:25 | SUCCESS | 消息内容:{'start_time': '1597564992', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597565027', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-19 at 06:40:30 | SUCCESS | 消息内容:{'start_time': '1597565284', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597565285', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:2条
2020-08-19 at 06:40:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597565261', 'start_time': '1597565258'}  消息处理总量:6条
2020-08-19 at 06:40:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597565286', 'end_time': '1597565287', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-08-19 at 06:40:36 | SUCCESS | 消息内容:{'start_time': '1597565306', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597565309', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 06:40:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597565328', 'start_time': '1597565328'}  消息处理总量:1条
2020-08-19 at 06:40:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597565386', 'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1597565386'}  消息处理总量:1条
2020-08-19 at 06:40:41 | SUCCESS | 消息内容:{'start_time': '1597565414', 'spider_name': 'hangye_cncma_news', 'end_time': '1597565414', 'collection_name': 'sy_news_hangye_cncma_raw'}  消息处理总量:1条
2020-08-19 at 06:40:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597565459', 'end_time': '1597565459', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 06:40:47 | SUCCESS | 消息内容:{'start_time': '1597565437', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1597565437', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-08-19 at 06:40:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597565436', 'start_time': '1597565435'}  消息处理总量:4条
2020-08-19 at 06:41:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597565500', 'spider_name': 'caijing_eastmoney_cjjsp', 'end_time': '1597565500'}  消息处理总量:1条
2020-08-19 at 06:41:03 | SUCCESS | 消息内容:{'start_time': '1597565494', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597565497', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-19 at 06:41:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597565545', 'start_time': '1597565545'}  消息处理总量:1条
2020-08-19 at 06:41:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'end_time': '1597565674', 'start_time': '1597565674'}  消息处理总量:1条
2020-08-19 at 06:41:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1597565535', 'end_time': '1597565535', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-08-19 at 06:41:15 | SUCCESS | 消息内容:{'start_time': '1597565676', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597565677', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 06:41:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cfi_raw', 'spider_name': 'caijing_cfi_chanjing', 'end_time': '1597565720', 'start_time': '1597565720'}  消息处理总量:1条
2020-08-19 at 06:41:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597565745', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597565749'}  消息处理总量:2条
2020-08-19 at 06:41:25 | SUCCESS | 消息内容:{'start_time': '1597565828', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597565830', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-19 at 06:41:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597565873', 'start_time': '1597565873'}  消息处理总量:2条
2020-08-19 at 06:41:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597565878', 'end_time': '1597565879', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-19 at 06:41:30 | SUCCESS | 消息内容:{'start_time': '1597565885', 'spider_name': 'caijing_investorchina_scgz', 'end_time': '1597565885', 'collection_name': 'sy_news_finance_investorchina_raw'}  消息处理总量:1条
2020-08-19 at 06:41:34 | SUCCESS | 消息内容:{'start_time': '1597566078', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597566078', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 06:41:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597565927', 'start_time': '1597565902'}  消息处理总量:3条
2020-08-19 at 06:41:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597565996', 'end_time': '1597565996', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-19 at 06:41:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597566188', 'end_time': '1597566188', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
