2020-08-13 at 18:31:50 | SUCCESS | 消息内容:{'start_time': '1597235665', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597235665', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-14 at 00:24:15 | SUCCESS | 消息内容:{'start_time': '1597335876', 'end_time': '1597335876', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-14 at 00:25:08 | SUCCESS | 消息内容:{'end_time': '1597335884', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597335884'}  消息处理总量:1条
2020-08-14 at 00:25:27 | SUCCESS | 消息内容:{'start_time': '1597335939', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597335939', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 00:27:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597336054', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597336054'}  消息处理总量:1条
2020-08-14 at 00:28:05 | SUCCESS | 消息内容:{'start_time': '1597336104', 'spider_name': 'caijing_xueqiu_hs', 'end_time': '1597336104', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-08-14 at 00:29:24 | SUCCESS | 消息内容:{'end_time': '1597336102', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597336093'}  消息处理总量:7条
2020-08-14 at 00:29:44 | SUCCESS | 消息内容:{'start_time': '1597336196', 'end_time': '1597336196', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 00:31:26 | SUCCESS | 消息内容:{'end_time': '1597336288', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1597336288'}  消息处理总量:1条
2020-08-14 at 00:32:13 | SUCCESS | 消息内容:{'start_time': '1597336345', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597336345', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 00:32:44 | SUCCESS | 消息内容:{'start_time': '1597336363', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597336363', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 00:33:39 | SUCCESS | 消息内容:{'start_time': '1597336435', 'spider_name': 'caijing_nbd_fangchan_all', 'end_time': '1597336435', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-08-14 at 00:33:49 | SUCCESS | 消息内容:{'end_time': '1597336430', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597336429'}  消息处理总量:3条
2020-08-14 at 00:34:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1597336395', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1597336395'}  消息处理总量:1条
2020-08-14 at 00:34:18 | SUCCESS | 消息内容:{'end_time': '1597336466', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597336466'}  消息处理总量:1条
2020-08-14 at 00:34:29 | SUCCESS | 消息内容:{'start_time': '1597336478', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597336479', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 00:35:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597336524', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1597336524'}  消息处理总量:1条
2020-08-14 at 00:35:09 | SUCCESS | 消息内容:{'end_time': '1597336494', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597336494'}  消息处理总量:1条
2020-08-14 at 00:36:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597336589', 'end_time': '1597336612', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 00:37:58 | SUCCESS | 消息内容:{'start_time': '1597336676', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597336676', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-14 at 00:38:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597336739', 'start_time': '1597336739'}  消息处理总量:1条
2020-08-14 at 00:40:41 | SUCCESS | 消息内容:{'start_time': '1597336833', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597336836', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-14 at 00:40:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597336754', 'start_time': '1597336754'}  消息处理总量:1条
2020-08-14 at 00:41:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597336858', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1597336858'}  消息处理总量:1条
2020-08-14 at 00:46:57 | SUCCESS | 消息内容:{'start_time': '1597337203', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597337208', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 00:47:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597337297', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597337297'}  消息处理总量:1条
2020-08-14 at 00:48:24 | SUCCESS | 消息内容:{'end_time': '1597337327', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597337327'}  消息处理总量:0条
2020-08-14 at 00:49:28 | SUCCESS | 消息内容:{'start_time': '1597337345', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597337345', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-14 at 00:50:48 | SUCCESS | 消息内容:{'start_time': '1597337464', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_xiaofei', 'end_time': '1597337464'}  消息处理总量:1条
2020-08-14 at 00:51:58 | SUCCESS | 消息内容:{'end_time': '1597337522', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597337506'}  消息处理总量:2条
2020-08-14 at 00:58:36 | SUCCESS | 消息内容:{'start_time': '1597337853', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597337853', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-14 at 00:58:43 | SUCCESS | 消息内容:{'start_time': '1597337946', 'end_time': '1597337946', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 00:59:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597337920', 'start_time': '1597337920'}  消息处理总量:2条
2020-08-14 at 01:07:01 | SUCCESS | 消息内容:{'start_time': '1597338266', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597338266', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 01:07:46 | SUCCESS | 消息内容:{'start_time': '1597338396', 'end_time': '1597338442', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 01:08:59 | SUCCESS | 消息内容:{'end_time': '1597338537', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597338537'}  消息处理总量:1条
2020-08-14 at 01:12:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1597338698', 'end_time': '1597338708', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:3条
2020-08-14 at 01:13:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1597338732', 'spider_name': 'caijing_chinaventure_tuijian', 'end_time': '1597338732'}  消息处理总量:1条
2020-08-14 at 01:14:05 | SUCCESS | 消息内容:{'end_time': '1597338849', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597338846'}  消息处理总量:5条
2020-08-14 at 01:19:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1597339189', 'end_time': '1597339190', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 01:19:47 | SUCCESS | 消息内容:{'start_time': '1597339163', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597339163'}  消息处理总量:1条
2020-08-14 at 01:22:27 | SUCCESS | 消息内容:{'end_time': '1597339325', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597339319'}  消息处理总量:3条
2020-08-14 at 01:24:24 | SUCCESS | 消息内容:{'start_time': '1597339467', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597339467', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-14 at 01:24:44 | SUCCESS | 消息内容:{'start_time': '1597339469', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597339469'}  消息处理总量:1条
2020-08-14 at 01:34:08 | SUCCESS | 消息内容:{'end_time': '1597340070', 'spider_name': 'caijing_bioon_zhyx', 'collection_name': 'sy_news_finance_bioon_raw', 'start_time': '1597340064'}  消息处理总量:0条
2020-08-14 at 01:34:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1597340088', 'end_time': '1597340088', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-14 at 01:34:51 | SUCCESS | 消息内容:{'start_time': '1597340086', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597340086'}  消息处理总量:1条
2020-08-14 at 01:38:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597340263', 'start_time': '1597340246'}  消息处理总量:3条
2020-08-14 at 01:40:20 | SUCCESS | 消息内容:{'start_time': '1597340406', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597340406', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-14 at 01:43:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_21ic_raw', 'start_time': '1597340615', 'spider_name': 'caijing_21ic_tuijian', 'end_time': '1597340615'}  消息处理总量:1条
2020-08-14 at 01:45:25 | SUCCESS | 消息内容:{'end_time': '1597340708', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597340708'}  消息处理总量:1条
2020-08-14 at 01:51:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'start_time': '1597341045', 'end_time': '1597341049', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:7条
2020-08-14 at 01:51:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1597341116', 'spider_name': 'caijing_yicai_kcb', 'end_time': '1597341117'}  消息处理总量:2条
2020-08-14 at 01:53:11 | SUCCESS | 消息内容:{'end_time': '1597341175', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597341165'}  消息处理总量:3条
2020-08-14 at 01:55:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1597341327', 'end_time': '1597341328', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-08-14 at 02:00:56 | SUCCESS | 消息内容:{'start_time': '1597341637', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597341644', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-08-14 at 02:01:43 | SUCCESS | 消息内容:{'end_time': '1597341700', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597341700'}  消息处理总量:2条
2020-08-14 at 02:02:41 | SUCCESS | 消息内容:{'start_time': '1597341749', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597341750', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-14 at 02:04:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597341858', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597341858'}  消息处理总量:1条
2020-08-14 at 02:05:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597341948', 'start_time': '1597341946'}  消息处理总量:3条
2020-08-14 at 02:07:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597342020', 'end_time': '1597342020', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 02:07:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597341997', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597342004'}  消息处理总量:3条
2020-08-14 at 02:08:02 | SUCCESS | 消息内容:{'end_time': '1597342078', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597342038'}  消息处理总量:3条
2020-08-14 at 02:11:41 | SUCCESS | 消息内容:{'start_time': '1597342182', 'spider_name': 'caijing_wx_gongzhonghao_all', 'end_time': '1597342257', 'collection_name': 'sy_news_finance_wx_raw'}  消息处理总量:10条
2020-08-14 at 02:12:37 | SUCCESS | 消息内容:{'start_time': '1597342368', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597342368', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 02:13:08 | SUCCESS | 消息内容:{'end_time': '1597342384', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597342384'}  消息处理总量:1条
2020-08-14 at 02:16:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1597342597', 'end_time': '1597342598', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 02:17:00 | SUCCESS | 消息内容:{'start_time': '1597342598', 'end_time': '1597342600', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-08-14 at 02:23:03 | SUCCESS | 消息内容:{'end_time': '1597342986', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597342951'}  消息处理总量:3条
2020-08-14 at 02:24:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1597343094', 'end_time': '1597343094', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 02:26:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597343190', 'end_time': '1597343190', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-14 at 02:26:57 | SUCCESS | 消息内容:{'end_time': '1597343223', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597343222'}  消息处理总量:3条
2020-08-14 at 02:26:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1597343198', 'end_time': '1597343198', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-14 at 02:29:44 | SUCCESS | 消息内容:{'start_time': '1597343402', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597343402', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 02:32:05 | SUCCESS | 消息内容:{'end_time': '1597343534', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597343534'}  消息处理总量:3条
2020-08-14 at 02:33:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1597343627', 'end_time': '1597343627', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-14 at 02:37:20 | SUCCESS | 消息内容:{'start_time': '1597343843', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597343843', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-08-14 at 02:38:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597343869', 'start_time': '1597343866'}  消息处理总量:3条
2020-08-14 at 02:38:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597343872', 'end_time': '1597343902', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 02:42:34 | SUCCESS | 消息内容:{'start_time': '1597344153', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597344153', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 02:44:29 | SUCCESS | 消息内容:{'end_time': '1597344291', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597344291'}  消息处理总量:1条
2020-08-14 at 02:45:29 | SUCCESS | 消息内容:{'start_time': '1597344332', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597344333', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-14 at 02:47:28 | SUCCESS | 消息内容:{'start_time': '1597344465', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597344465', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 02:50:37 | SUCCESS | 消息内容:{'end_time': '1597344644', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597344644'}  消息处理总量:1条
2020-08-14 at 02:52:34 | SUCCESS | 消息内容:{'start_time': '1597344735', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597344735', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-14 at 02:53:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597344798', 'end_time': '1597344798', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-14 at 02:53:30 | SUCCESS | 消息内容:{'end_time': '1597344802', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597344776'}  消息处理总量:3条
2020-08-14 at 02:53:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597344812', 'end_time': '1597344812', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 02:54:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597344867', 'end_time': '1597344867', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-08-14 at 02:57:35 | SUCCESS | 消息内容:{'end_time': '1597345050', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597345050'}  消息处理总量:1条
2020-08-14 at 02:57:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597345084', 'end_time': '1597345084', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 02:58:03 | SUCCESS | 消息内容:{'start_time': '1597345067', 'end_time': '1597345067', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-14 at 02:59:43 | SUCCESS | 消息内容:{'end_time': '1597345174', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597345168'}  消息处理总量:3条
2020-08-14 at 03:02:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597345343', 'end_time': '1597345343', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:02:54 | SUCCESS | 消息内容:{'start_time': '1597345369', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597345369', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-14 at 03:04:53 | SUCCESS | 消息内容:{'end_time': '1597345497', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597345497'}  消息处理总量:1条
2020-08-14 at 03:05:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597345521', 'end_time': '1597345521', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:05:30 | SUCCESS | 消息内容:{'start_time': '1597345494', 'end_time': '1597345494', 'spider_name': 'caijing_pedaily_gundong', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:1条
2020-08-14 at 03:05:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1597345574', 'end_time': '1597345574', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 03:06:07 | SUCCESS | 消息内容:{'end_time': '1597345559', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597345543'}  消息处理总量:3条
2020-08-14 at 03:08:32 | SUCCESS | 消息内容:{'start_time': '1597345729', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597345730', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-08-14 at 03:08:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597345717', 'start_time': '1597345717'}  消息处理总量:1条
2020-08-14 at 03:08:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597345690', 'end_time': '1597345702', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 03:12:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597345964', 'spider_name': 'caijing_qq_chanye', 'end_time': '1597345964'}  消息处理总量:1条
2020-08-14 at 03:12:56 | SUCCESS | 消息内容:{'end_time': '1597345975', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597345975'}  消息处理总量:1条
2020-08-14 at 03:13:04 | SUCCESS | 消息内容:{'start_time': '1597346005', 'spider_name': 'caijing_jrj_ss', 'end_time': '1597346005', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-14 at 03:14:43 | SUCCESS | 消息内容:{'start_time': '1597346083', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597346089', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-08-14 at 03:15:30 | SUCCESS | 消息内容:{'end_time': '1597346145', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597346144'}  消息处理总量:2条
2020-08-14 at 03:17:33 | SUCCESS | 消息内容:{'start_time': '1597346193', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1597346193', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:18:32 | SUCCESS | 消息内容:{'start_time': '1597346324', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597346325'}  消息处理总量:2条
2020-08-14 at 03:21:04 | SUCCESS | 消息内容:{'end_time': '1597346460', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597346453'}  消息处理总量:3条
2020-08-14 at 03:22:01 | SUCCESS | 消息内容:{'start_time': '1597346535', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1597346535', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
2020-08-14 at 03:23:37 | SUCCESS | 消息内容:{'start_time': '1597346632', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597346632', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-14 at 03:23:46 | SUCCESS | 消息内容:{'end_time': '1597346637', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597346637'}  消息处理总量:2条
2020-08-14 at 03:24:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597346587', 'end_time': '1597346613', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 03:24:55 | SUCCESS | 消息内容:{'start_time': '1597346709', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597346709', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:28:35 | SUCCESS | 消息内容:{'end_time': '1597346912', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597346909'}  消息处理总量:2条
2020-08-14 at 03:29:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597346965', 'end_time': '1597346965', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-14 at 03:36:39 | SUCCESS | 消息内容:{'start_time': '1597347380', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597347380', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-08-14 at 03:39:04 | SUCCESS | 消息内容:{'end_time': '1597347529', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597347529'}  消息处理总量:1条
2020-08-14 at 03:39:22 | SUCCESS | 消息内容:{'end_time': '1597347536', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1597347536'}  消息处理总量:1条
2020-08-14 at 03:39:23 | SUCCESS | 消息内容:{'start_time': '1597347504', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597347529', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-14 at 03:39:24 | SUCCESS | 消息内容:{'start_time': '1597347564', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597347564', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-08-14 at 03:40:20 | SUCCESS | 消息内容:{'start_time': '1597347590', 'end_time': '1597347590', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
