2020-08-23 at 00:01:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_menet_raw', 'start_time': '1597996354', 'end_time': '1597996354', 'spider_name': 'caijing_menet_zixun'}  消息处理总量:0条
2020-08-23 at 00:51:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598012153', 'end_time': '1598012183'}  消息处理总量:3条
2020-08-23 at 00:51:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598012070', 'end_time': '1598012082', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:21条
2020-08-23 at 00:52:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598012475', 'end_time': '1598012476', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:3条
2020-08-23 at 00:52:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598012492', 'end_time': '1598012494', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:3条
2020-08-23 at 00:52:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598012167', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598012144'}  消息处理总量:39条
2020-08-23 at 00:52:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jijin', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598012223', 'end_time': '1598012255'}  消息处理总量:13条
2020-08-23 at 00:52:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598012801', 'start_time': '1598012801', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-23 at 00:52:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598012653', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1598012653'}  消息处理总量:1条
2020-08-23 at 00:52:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598012875', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598012875'}  消息处理总量:1条
2020-08-23 at 00:52:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598012665', 'start_time': '1598012665', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-23 at 00:52:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598012875', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598012873'}  消息处理总量:2条
2020-08-23 at 00:52:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598013088', 'spider_name': 'caijing_eastmoney_cjjsp', 'start_time': '1598013088'}  消息处理总量:1条
2020-08-23 at 00:53:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598012518', 'end_time': '1598012534', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:22条
2020-08-23 at 00:53:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598013164', 'end_time': '1598013164', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-08-23 at 00:53:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_jschina_jryw', 'collection_name': 'sy_news_finance_jschina_raw', 'start_time': '1598012980', 'end_time': '1598013043'}  消息处理总量:10条
2020-08-23 at 00:53:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598013220', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598013216'}  消息处理总量:7条
2020-08-23 at 00:53:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598013384', 'end_time': '1598013389', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:5条
2020-08-23 at 00:53:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1598013825', 'end_time': '1598013826', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:2条
2020-08-23 at 00:53:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598013584', 'spider_name': 'caijing_china_chanjing', 'start_time': '1598013334'}  消息处理总量:3条
2020-08-23 at 00:53:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598013415', 'end_time': '1598013424'}  消息处理总量:9条
2020-08-23 at 00:53:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1598013862', 'end_time': '1598013863', 'spider_name': 'caijing_nbd_quanshang_all'}  消息处理总量:2条
2020-08-23 at 00:53:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598013933', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598013932'}  消息处理总量:4条
2020-08-23 at 00:53:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'end_time': '1598013943', 'start_time': '1598013943', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:1条
2020-08-23 at 00:53:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598014012', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1598014012'}  消息处理总量:1条
2020-08-23 at 00:53:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598014068', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598014066'}  消息处理总量:5条
2020-08-23 at 00:53:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598014150', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598014150'}  消息处理总量:1条
2020-08-23 at 00:54:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598014004', 'end_time': '1598014020'}  消息处理总量:20条
2020-08-23 at 00:54:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598013937', 'end_time': '1598013950', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:19条
2020-08-23 at 00:54:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598014285', 'end_time': '1598014286', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-23 at 00:54:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1598014192', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598014182'}  消息处理总量:3条
2020-08-23 at 00:54:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1598014214', 'start_time': '1598014204', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:3条
2020-08-23 at 00:54:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1598014417', 'spider_name': 'caijing_nbd_auto_all', 'start_time': '1598014416'}  消息处理总量:2条
2020-08-23 at 00:54:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598014402', 'end_time': '1598014402', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-23 at 00:54:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598014679', 'spider_name': 'caijing_china_bank', 'start_time': '1598014679'}  消息处理总量:1条
2020-08-23 at 00:54:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iresearch_raw', 'start_time': '1598014639', 'end_time': '1598014639', 'spider_name': 'caijing_iresearch_zhuanlan'}  消息处理总量:1条
2020-08-23 at 00:54:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1598014697', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1598014697'}  消息处理总量:1条
2020-08-23 at 00:54:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598014769', 'end_time': '1598014769', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-08-23 at 00:54:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1598014892', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598014892'}  消息处理总量:1条
2020-08-23 at 00:54:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598014994', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598014994'}  消息处理总量:1条
2020-08-23 at 00:54:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598014935', 'end_time': '1598014979', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:4条
2020-08-23 at 00:54:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhiding_raw', 'start_time': '1598014865', 'end_time': '1598014865', 'spider_name': 'caijing_zhiding_news'}  消息处理总量:1条
2020-08-23 at 00:54:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598014975', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598014966'}  消息处理总量:10条
2020-08-23 at 00:55:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598015045', 'end_time': '1598015047', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-08-23 at 00:55:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598015114', 'end_time': '1598015119', 'spider_name': 'caijing_cnstock_news_all'}  消息处理总量:8条
2020-08-23 at 00:55:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cqnews_raw', 'start_time': '1598014938', 'end_time': '1598014938', 'spider_name': 'caijing_cqnews_finance_all'}  消息处理总量:1条
2020-08-23 at 00:55:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598015331', 'end_time': '1598015336', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-08-23 at 00:55:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598015060', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598015045'}  消息处理总量:20条
2020-08-23 at 00:55:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598014494', 'start_time': '1598014466', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:45条
2020-08-23 at 00:55:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598015425', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1598015422'}  消息处理总量:5条
2020-08-23 at 00:55:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'end_time': '1598015471', 'start_time': '1598015469', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:4条
2020-08-23 at 00:56:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_brick_tile_raw', 'start_time': '1598015377', 'end_time': '1598015384', 'spider_name': 'hangye_brick_title_news'}  消息处理总量:6条
2020-08-23 at 00:56:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1598015704', 'end_time': '1598015704', 'spider_name': 'caijing_nbd_jinrong_all'}  消息处理总量:1条
2020-08-23 at 00:56:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598015613', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598015611'}  消息处理总量:5条
2020-08-23 at 00:56:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598015717', 'end_time': '1598015720', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:7条
2020-08-23 at 00:56:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598015719', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598015715'}  消息处理总量:8条
2020-08-23 at 00:57:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598015792', 'end_time': '1598015794', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:5条
2020-08-23 at 00:57:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1598015865', 'end_time': '1598015865', 'spider_name': 'caijing_nbd_xinwenhua_all'}  消息处理总量:1条
2020-08-23 at 00:57:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598015846', 'spider_name': 'caijing_cnstock_company_all', 'start_time': '1598015843'}  消息处理总量:4条
2020-08-23 at 00:57:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598015950', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598015948'}  消息处理总量:4条
2020-08-23 at 00:58:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598016030', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598016025'}  消息处理总量:11条
2020-08-23 at 00:58:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598016034', 'spider_name': 'caijing_cnstock_ssgs_all', 'start_time': '1598016027'}  消息处理总量:4条
2020-08-23 at 00:58:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598016467', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1598016455'}  消息处理总量:0条
2020-08-23 at 00:58:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnal_raw', 'end_time': '1598016469', 'spider_name': 'caijing_cnal_hyjj', 'start_time': '1598016469'}  消息处理总量:1条
2020-08-23 at 00:58:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598016572', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598016570'}  消息处理总量:3条
2020-08-23 at 00:59:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cnrmc_raw', 'end_time': '1598016631', 'spider_name': 'hangye_cnrmc_news', 'start_time': '1598016624'}  消息处理总量:11条
2020-08-23 at 00:59:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hbzhan_raw', 'end_time': '1598016670', 'spider_name': 'hangye_hbzhan_news', 'start_time': '1598016670'}  消息处理总量:1条
2020-08-23 at 01:00:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598016715', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598016634'}  消息处理总量:8条
2020-08-23 at 01:00:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598015863', 'end_time': '1598015910', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:76条
2020-08-23 at 01:00:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598016714', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598016705'}  消息处理总量:13条
2020-08-23 at 01:01:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598016770', 'spider_name': 'caijing_cnstock_news_all', 'start_time': '1598016769'}  消息处理总量:2条
2020-08-23 at 01:01:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598016947', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598016945'}  消息处理总量:3条
2020-08-23 at 01:01:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598017119', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598017115'}  消息处理总量:6条
2020-08-23 at 01:01:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598016694', 'end_time': '1598016720', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:18条
2020-08-23 at 01:01:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eeo_raw', 'start_time': '1598017217', 'end_time': '1598017217', 'spider_name': 'caijing_eeo_caijing'}  消息处理总量:1条
2020-08-23 at 01:01:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598017197', 'spider_name': 'caijing_qq_chanye', 'start_time': '1598017196'}  消息处理总量:4条
2020-08-23 at 01:01:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598017465', 'end_time': '1598017472', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-23 at 01:02:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598017484', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598017475'}  消息处理总量:9条
2020-08-23 at 01:02:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1598017537', 'spider_name': 'caijing_nbd_gongsi_all', 'start_time': '1598017534'}  消息处理总量:2条
2020-08-23 at 01:02:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598017444', 'end_time': '1598017451', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:14条
2020-08-23 at 01:02:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1598017646', 'end_time': '1598017649', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:5条
2020-08-23 at 01:02:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_chinaenvironment_raw', 'end_time': '1598017607', 'spider_name': 'hangye_chinaenvironment_guoji', 'start_time': '1598017601'}  消息处理总量:8条
2020-08-23 at 01:02:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_blog_raw', 'start_time': '1598017637', 'end_time': '1598017714', 'spider_name': 'caijing_sina_blog'}  消息处理总量:2条
2020-08-23 at 01:03:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598017782', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598017756'}  消息处理总量:12条
2020-08-23 at 01:03:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598017853', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598017838'}  消息处理总量:12条
2020-08-23 at 01:03:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598017817', 'end_time': '1598017828', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:20条
2020-08-23 at 01:03:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598017957', 'end_time': '1598017962', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:8条
2020-08-23 at 01:04:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598018104', 'end_time': '1598018104', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-23 at 01:04:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598018065', 'end_time': '1598018092', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-23 at 01:04:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598017900', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598017887'}  消息处理总量:19条
2020-08-23 at 01:04:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598015523', 'end_time': '1598015668'}  消息处理总量:211条
2020-08-23 at 01:04:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598018329', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1598018322'}  消息处理总量:0条
2020-08-23 at 01:04:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1598018386', 'end_time': '1598018388'}  消息处理总量:4条
2020-08-23 at 01:04:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'end_time': '1598018408', 'spider_name': 'caijing_chinaventure_sysd', 'start_time': '1598018408'}  消息处理总量:1条
2020-08-23 at 01:04:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1598018602', 'start_time': '1598018600', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:3条
2020-08-23 at 01:04:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598018169', 'end_time': '1598018179', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:15条
2020-08-23 at 01:04:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598018704', 'end_time': '1598018709'}  消息处理总量:0条
2020-08-23 at 01:05:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598018589', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598018577'}  消息处理总量:7条
2020-08-23 at 01:05:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598018762', 'end_time': '1598018813', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:8条
2020-08-23 at 01:05:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598019060', 'end_time': '1598019065', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-08-23 at 01:05:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598019295', 'end_time': '1598019305', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:8条
2020-08-23 at 01:06:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598018844', 'start_time': '1598018816', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:37条
2020-08-23 at 01:06:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'end_time': '1598019452', 'start_time': '1598019452', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:1条
2020-08-23 at 01:06:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_yunfabu', 'end_time': '1598019168', 'start_time': '1598019168', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-08-23 at 01:06:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598019072', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598019047'}  消息处理总量:34条
2020-08-23 at 01:07:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598019484', 'spider_name': 'caijing_sina_xsb', 'start_time': '1598019484'}  消息处理总量:1条
2020-08-23 at 01:07:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598019424', 'end_time': '1598019438', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:18条
2020-08-23 at 01:07:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598019509', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1598019508'}  消息处理总量:3条
2020-08-23 at 01:07:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598019568', 'spider_name': 'caijing_jrj_kcb', 'start_time': '1598019568'}  消息处理总量:1条
2020-08-23 at 01:07:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598019452', 'end_time': '1598019484'}  消息处理总量:10条
2020-08-23 at 01:07:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598019601', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1598019599'}  消息处理总量:2条
2020-08-23 at 01:07:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598019643', 'end_time': '1598019643'}  消息处理总量:2条
2020-08-23 at 01:07:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1598019476', 'end_time': '1598019482', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:5条
2020-08-23 at 01:07:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598019688', 'end_time': '1598019688'}  消息处理总量:1条
2020-08-23 at 01:07:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598019702', 'end_time': '1598019703', 'spider_name': 'caijing_hexun_hysk'}  消息处理总量:2条
2020-08-23 at 01:07:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598019647', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598019618'}  消息处理总量:12条
2020-08-23 at 01:07:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598019765', 'end_time': '1598019767', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:5条
2020-08-23 at 01:08:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598019680', 'end_time': '1598019704'}  消息处理总量:7条
2020-08-23 at 01:08:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598019823', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598019822'}  消息处理总量:3条
2020-08-23 at 01:08:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_fangchan_all', 'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1598020085', 'end_time': '1598020088'}  消息处理总量:2条
2020-08-23 at 01:08:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598020234', 'spider_name': 'caijing_eastmoney_whdd', 'start_time': '1598020234'}  消息处理总量:1条
2020-08-23 at 01:08:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598019875', 'end_time': '1598019884', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:10条
2020-08-23 at 01:08:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598020314', 'end_time': '1598020315'}  消息处理总量:2条
2020-08-23 at 01:08:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598020444', 'end_time': '1598020444', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-23 at 01:08:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598020374', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598020372'}  消息处理总量:5条
